producer_id,producer_code,producer_name,commission_rate,producer_type,state_code,producer_status,created_date
1277,PRD001277,Crystal Coverage,6.73,AGENCY,DL,ACTIVE,2024-07-01
1278,PRD001278,Infinity Coverage,9.97,BROKER,GJ,INACTIVE,2024-07-02
1279,PRD001279,Vision Coverage,12.37,AGENT,RJ,SUSPENDED,2024-07-03
1280,PRD001280,First Coverage,10.59,INDIVIDUAL,WB,TERMINATED,2024-07-04
1281,PRD001281,Prime Risk,3.32,AGENCY,TN,ACTIVE,2024-07-05
1282,PRD001282,Secure Risk,3.68,BROKER,KA,INACTIVE,2024-07-06
1283,PRD001283,Elite Risk,10.98,AGENT,MH,SUSPENDED,2024-07-07
1284,PRD001284,Trusted Risk,6.05,INDIVIDUAL,AP,TERMINATED,2024-07-08
1285,PRD001285,Global Risk,11.55,AGENCY,TS,ACTIVE,2024-07-09
1286,PRD001286,Royal Risk,10.71,BROKER,KL,INACTIVE,2024-07-10
1287,PRD001287,United Risk,13.83,AGENT,DL,SUSPENDED,2024-07-11
1288,PRD001288,Pioneer Risk,13.42,INDIVIDUAL,GJ,TERMINATED,2024-07-12
1289,PRD001289,Smart Risk,6.67,AGENCY,RJ,ACTIVE,2024-07-13
1290,PRD001290,Apex Risk,9.78,BROKER,WB,INACTIVE,2024-07-14
1291,PRD001291,Blue Risk,4.27,AGENT,TN,SUSPENDED,2024-07-15
1292,PRD001292,Golden Risk,6.87,INDIVIDUAL,KA,TERMINATED,2024-07-16
1293,PRD001293,Future Risk,14.6,AGENCY,MH,ACTIVE,2024-07-17
1294,PRD001294,Vertex Risk,11.23,BROKER,AP,INACTIVE,2024-07-18
1295,PRD001295,Summit Risk,7.4,AGENT,TS,SUSPENDED,2024-07-19
1296,PRD001296,Shield Risk,9.94,INDIVIDUAL,KL,TERMINATED,2024-07-20
1297,PRD001297,Crystal Risk,14.23,AGENCY,DL,ACTIVE,2024-07-21
1298,PRD001298,Infinity Risk,6.37,BROKER,GJ,INACTIVE,2024-07-22
1299,PRD001299,Vision Risk,7.21,AGENT,RJ,SUSPENDED,2024-07-23
1300,PRD001300,First Risk,12.4,INDIVIDUAL,WB,TERMINATED,2024-07-24
1301,PRD001301,Prime Assurance,12.66,AGENCY,TN,ACTIVE,2024-07-25
1302,PRD001302,Secure Assurance,10.88,BROKER,KA,INACTIVE,2024-07-26
1303,PRD001303,Elite Assurance,12.86,AGENT,MH,SUSPENDED,2024-07-27
1304,PRD001304,Trusted Assurance,11.73,INDIVIDUAL,AP,TERMINATED,2024-07-28
1305,PRD001305,Global Assurance,11.07,AGENCY,TS,ACTIVE,2024-07-29
1306,PRD001306,Royal Assurance,9.08,BROKER,KL,INACTIVE,2024-07-30
1307,PRD001307,United Assurance,10.58,AGENT,DL,SUSPENDED,2024-07-31
1308,PRD001308,Pioneer Assurance,7.79,INDIVIDUAL,GJ,TERMINATED,2024-08-01
1309,PRD001309,Smart Assurance,7.02,AGENCY,RJ,ACTIVE,2024-08-02
1310,PRD001310,Apex Assurance,7.03,BROKER,WB,INACTIVE,2024-08-03
1311,PRD001311,Blue Assurance,4.75,AGENT,TN,SUSPENDED,2024-08-04
1312,PRD001312,Golden Assurance,5.18,INDIVIDUAL,KA,TERMINATED,2024-08-05
1313,PRD001313,Future Assurance,14.35,AGENCY,MH,ACTIVE,2024-08-06
1314,PRD001314,Vertex Assurance,8.58,BROKER,AP,INACTIVE,2024-08-07
1315,PRD001315,Summit Assurance,5.33,AGENT,TS,SUSPENDED,2024-08-08
1316,PRD001316,Shield Assurance,4.22,INDIVIDUAL,KL,TERMINATED,2024-08-09
1317,PRD001317,Crystal Assurance,3.46,AGENCY,DL,ACTIVE,2024-08-10
1318,PRD001318,Infinity Assurance,13.06,BROKER,GJ,INACTIVE,2024-08-11
1319,PRD001319,Vision Assurance,3.76,AGENT,RJ,SUSPENDED,2024-08-12
1320,PRD001320,First Assurance,12.14,INDIVIDUAL,WB,TERMINATED,2024-08-13
1321,PRD001321,Prime Services,12.94,AGENCY,TN,ACTIVE,2024-08-14
1322,PRD001322,Secure Services,13.55,BROKER,KA,INACTIVE,2024-08-15
1323,PRD001323,Elite Services,2.97,AGENT,MH,SUSPENDED,2024-08-16
1324,PRD001324,Trusted Services,6.71,INDIVIDUAL,AP,TERMINATED,2024-08-17
1325,PRD001325,Global Services,12.08,AGENCY,TS,ACTIVE,2024-08-18
1326,PRD001326,Royal Services,4.14,BROKER,KL,INACTIVE,2024-08-19
1327,PRD001327,United Services,7.21,AGENT,DL,SUSPENDED,2024-08-20
1328,PRD001328,Pioneer Services,4.53,INDIVIDUAL,GJ,TERMINATED,2024-08-21
1329,PRD001329,Smart Services,12.89,AGENCY,RJ,ACTIVE,2024-08-22
1330,PRD001330,Apex Services,12.14,BROKER,WB,INACTIVE,2024-08-23
1331,PRD001331,Blue Services,12.61,AGENT,TN,SUSPENDED,2024-08-24
1332,PRD001332,Golden Services,4.57,INDIVIDUAL,KA,TERMINATED,2024-08-25
1333,PRD001333,Future Services,7.97,AGENCY,MH,ACTIVE,2024-08-26
1334,PRD001334,Vertex Services,7.64,BROKER,AP,INACTIVE,2024-08-27
1335,PRD001335,Summit Services,10.95,AGENT,TS,SUSPENDED,2024-08-28
1336,PRD001336,Shield Services,5.47,INDIVIDUAL,KL,TERMINATED,2024-08-29
1337,PRD001337,Crystal Services,8.05,AGENCY,DL,ACTIVE,2024-08-30
1338,PRD001338,Infinity Services,6.06,BROKER,GJ,INACTIVE,2024-08-31
1339,PRD001339,Vision Services,11.86,AGENT,RJ,SUSPENDED,2024-09-01
1340,PRD001340,First Services,8.11,INDIVIDUAL,WB,TERMINATED,2024-09-02
1341,PRD001341,Prime Partners,9.18,AGENCY,TN,ACTIVE,2024-09-03
1342,PRD001342,Secure Partners,6.37,BROKER,KA,INACTIVE,2024-09-04
1343,PRD001343,Elite Partners,12.61,AGENT,MH,SUSPENDED,2024-09-05
1344,PRD001344,Trusted Partners,8.36,INDIVIDUAL,AP,TERMINATED,2024-09-06
1345,PRD001345,Global Partners,12.94,AGENCY,TS,ACTIVE,2024-09-07
1346,PRD001346,Royal Partners,7.1,BROKER,KL,INACTIVE,2024-09-08
1347,PRD001347,United Partners,14.34,AGENT,DL,SUSPENDED,2024-09-09
1348,PRD001348,Pioneer Partners,14.81,INDIVIDUAL,GJ,TERMINATED,2024-09-10
1349,PRD001349,Smart Partners,8.27,AGENCY,RJ,ACTIVE,2024-09-11
1350,PRD001350,Apex Partners,6.02,BROKER,WB,INACTIVE,2024-09-12
1351,PRD001351,Blue Partners,7.27,AGENT,TN,SUSPENDED,2024-09-13
1352,PRD001352,Golden Partners,9.09,INDIVIDUAL,KA,TERMINATED,2024-09-14
1353,PRD001353,Future Partners,14.58,AGENCY,MH,ACTIVE,2024-09-15
1354,PRD001354,Vertex Partners,12.71,BROKER,AP,INACTIVE,2024-09-16
1355,PRD001355,Summit Partners,12.52,AGENT,TS,SUSPENDED,2024-09-17
1356,PRD001356,Shield Partners,4.23,INDIVIDUAL,KL,TERMINATED,2024-09-18
1357,PRD001357,Crystal Partners,5.63,AGENCY,DL,ACTIVE,2024-09-19
1358,PRD001358,Infinity Partners,10.51,BROKER,GJ,INACTIVE,2024-09-20
1359,PRD001359,Vision Partners,13.43,AGENT,RJ,SUSPENDED,2024-09-21
1360,PRD001360,First Partners,9.43,INDIVIDUAL,WB,TERMINATED,2024-09-22
1361,PRD001361,Prime Solutions,3.78,AGENCY,TN,ACTIVE,2024-09-23
1362,PRD001362,Secure Solutions,13.07,BROKER,KA,INACTIVE,2024-09-24
1363,PRD001363,Elite Solutions,13.14,AGENT,MH,SUSPENDED,2024-09-25
1364,PRD001364,Trusted Solutions,6.06,INDIVIDUAL,AP,TERMINATED,2024-09-26
1365,PRD001365,Global Solutions,12.04,AGENCY,TS,ACTIVE,2024-09-27
1366,PRD001366,Royal Solutions,5.91,BROKER,KL,INACTIVE,2024-09-28
1367,PRD001367,United Solutions,13.82,AGENT,DL,SUSPENDED,2024-09-29
1368,PRD001368,Pioneer Solutions,4.34,INDIVIDUAL,GJ,TERMINATED,2024-09-30
1369,PRD001369,Smart Solutions,7.97,AGENCY,RJ,ACTIVE,2024-10-01
1370,PRD001370,Apex Solutions,14.33,BROKER,WB,INACTIVE,2024-10-02
1371,PRD001371,Blue Solutions,5.28,AGENT,TN,SUSPENDED,2024-10-03
1372,PRD001372,Golden Solutions,8.14,INDIVIDUAL,KA,TERMINATED,2024-10-04
1373,PRD001373,Future Solutions,6.87,AGENCY,MH,ACTIVE,2024-10-05
1374,PRD001374,Vertex Solutions,2.83,BROKER,AP,INACTIVE,2024-10-06
1375,PRD001375,Summit Solutions,3.17,AGENT,TS,SUSPENDED,2024-10-07
1376,PRD001376,Shield Solutions,8.78,INDIVIDUAL,KL,TERMINATED,2024-10-08
1377,PRD001377,Crystal Solutions,5.45,AGENCY,DL,ACTIVE,2024-10-09
1378,PRD001378,Infinity Solutions,14.93,BROKER,GJ,INACTIVE,2024-10-10
1379,PRD001379,Vision Solutions,7.19,AGENT,RJ,SUSPENDED,2024-10-11
1380,PRD001380,First Solutions,2.85,INDIVIDUAL,WB,TERMINATED,2024-10-12
1381,PRD001381,Prime Consulting,14.14,AGENCY,TN,ACTIVE,2024-10-13
1382,PRD001382,Secure Consulting,12.99,BROKER,KA,INACTIVE,2024-10-14
1383,PRD001383,Elite Consulting,10.62,AGENT,MH,SUSPENDED,2024-10-15
1384,PRD001384,Trusted Consulting,12.39,INDIVIDUAL,AP,TERMINATED,2024-10-16
1385,PRD001385,Global Consulting,4.22,AGENCY,TS,ACTIVE,2024-10-17
1386,PRD001386,Royal Consulting,6.09,BROKER,KL,INACTIVE,2024-10-18
1387,PRD001387,United Consulting,12.87,AGENT,DL,SUSPENDED,2024-10-19
1388,PRD001388,Pioneer Consulting,11.2,INDIVIDUAL,GJ,TERMINATED,2024-10-20
1389,PRD001389,Smart Consulting,4.23,AGENCY,RJ,ACTIVE,2024-10-21
1390,PRD001390,Apex Consulting,11.32,BROKER,WB,INACTIVE,2024-10-22
1391,PRD001391,Blue Consulting,8.11,AGENT,TN,SUSPENDED,2024-10-23
1392,PRD001392,Golden Consulting,2.57,INDIVIDUAL,KA,TERMINATED,2024-10-24
1393,PRD001393,Future Consulting,3.49,AGENCY,MH,ACTIVE,2024-10-25
1394,PRD001394,Vertex Consulting,5.7,BROKER,AP,INACTIVE,2024-10-26
1395,PRD001395,Summit Consulting,12.94,AGENT,TS,SUSPENDED,2024-10-27
1396,PRD001396,Shield Consulting,9.36,INDIVIDUAL,KL,TERMINATED,2024-10-28
1397,PRD001397,Crystal Consulting,11.59,AGENCY,DL,ACTIVE,2024-10-29
1398,PRD001398,Infinity Consulting,9.1,BROKER,GJ,INACTIVE,2024-10-30
1399,PRD001399,Vision Consulting,3.89,AGENT,RJ,SUSPENDED,2024-10-31
1400,PRD001400,First Consulting,6.1,INDIVIDUAL,WB,TERMINATED,2021-01-01
1401,PRD001401,Prime Insurance,6.26,AGENCY,TN,ACTIVE,2021-01-02
1402,PRD001402,Secure Insurance,3.1,BROKER,KA,INACTIVE,2021-01-03
1403,PRD001403,Elite Insurance,7.75,AGENT,MH,SUSPENDED,2021-01-04
1404,PRD001404,Trusted Insurance,12.42,INDIVIDUAL,AP,TERMINATED,2021-01-05
1405,PRD001405,Global Insurance,8.21,AGENCY,TS,ACTIVE,2021-01-06
1406,PRD001406,Royal Insurance,3.89,BROKER,KL,INACTIVE,2021-01-07
1407,PRD001407,United Insurance,13.81,AGENT,DL,SUSPENDED,2021-01-08
1408,PRD001408,Pioneer Insurance,9.96,INDIVIDUAL,GJ,TERMINATED,2021-01-09
1409,PRD001409,Smart Insurance,2.71,AGENCY,RJ,ACTIVE,2021-01-10
1410,PRD001410,Apex Insurance,8.94,BROKER,WB,INACTIVE,2021-01-11
1411,PRD001411,Blue Insurance,5.52,AGENT,TN,SUSPENDED,2021-01-12
1412,PRD001412,Golden Insurance,4.29,INDIVIDUAL,KA,TERMINATED,2021-01-13
1413,PRD001413,Future Insurance,7.87,AGENCY,MH,ACTIVE,2021-01-14
1414,PRD001414,Vertex Insurance,10.19,BROKER,AP,INACTIVE,2021-01-15
1415,PRD001415,Summit Insurance,5.51,AGENT,TS,SUSPENDED,2021-01-16
1416,PRD001416,Shield Insurance,7.71,INDIVIDUAL,KL,TERMINATED,2021-01-17
1417,PRD001417,Crystal Insurance,10.8,AGENCY,DL,ACTIVE,2021-01-18
1418,PRD001418,Infinity Insurance,3.57,BROKER,GJ,INACTIVE,2021-01-19
1419,PRD001419,Vision Insurance,14.68,AGENT,RJ,SUSPENDED,2021-01-20
1420,PRD001420,First Insurance,3.35,INDIVIDUAL,WB,TERMINATED,2021-01-21
1421,PRD001421,Prime Brokers,9.08,AGENCY,TN,ACTIVE,2021-01-22
1422,PRD001422,Secure Brokers,8.84,BROKER,KA,INACTIVE,2021-01-23
1423,PRD001423,Elite Brokers,14.85,AGENT,MH,SUSPENDED,2021-01-24
1424,PRD001424,Trusted Brokers,9.43,INDIVIDUAL,AP,TERMINATED,2021-01-25
1425,PRD001425,Global Brokers,7.38,AGENCY,TS,ACTIVE,2021-01-26
1426,PRD001426,Royal Brokers,8.38,BROKER,KL,INACTIVE,2021-01-27
1427,PRD001427,United Brokers,10.45,AGENT,DL,SUSPENDED,2021-01-28
1428,PRD001428,Pioneer Brokers,14.76,INDIVIDUAL,GJ,TERMINATED,2021-01-29
1429,PRD001429,Smart Brokers,5.67,AGENCY,RJ,ACTIVE,2021-01-30
1430,PRD001430,Apex Brokers,2.7,BROKER,WB,INACTIVE,2021-01-31
1431,PRD001431,Blue Brokers,12.36,AGENT,TN,SUSPENDED,2021-02-01
1432,PRD001432,Golden Brokers,6.81,INDIVIDUAL,KA,TERMINATED,2021-02-02
1433,PRD001433,Future Brokers,11.66,AGENCY,MH,ACTIVE,2021-02-03
1434,PRD001434,Vertex Brokers,10.35,BROKER,AP,INACTIVE,2021-02-04
1435,PRD001435,Summit Brokers,12.14,AGENT,TS,SUSPENDED,2021-02-05
1436,PRD001436,Shield Brokers,11.69,INDIVIDUAL,KL,TERMINATED,2021-02-06
1437,PRD001437,Crystal Brokers,6.66,AGENCY,DL,ACTIVE,2021-02-07
1438,PRD001438,Infinity Brokers,3.05,BROKER,GJ,INACTIVE,2021-02-08
1439,PRD001439,Vision Brokers,9.33,AGENT,RJ,SUSPENDED,2021-02-09
1440,PRD001440,First Brokers,12.67,INDIVIDUAL,WB,TERMINATED,2021-02-10
1441,PRD001441,Prime Agency,4.69,AGENCY,TN,ACTIVE,2021-02-11
1442,PRD001442,Secure Agency,12.24,BROKER,KA,INACTIVE,2021-02-12
1443,PRD001443,Elite Agency,8.31,AGENT,MH,SUSPENDED,2021-02-13
1444,PRD001444,Trusted Agency,11.19,INDIVIDUAL,AP,TERMINATED,2021-02-14
1445,PRD001445,Global Agency,10.4,AGENCY,TS,ACTIVE,2021-02-15
1446,PRD001446,Royal Agency,12.64,BROKER,KL,INACTIVE,2021-02-16
1447,PRD001447,United Agency,3.29,AGENT,DL,SUSPENDED,2021-02-17
1448,PRD001448,Pioneer Agency,12.2,INDIVIDUAL,GJ,TERMINATED,2021-02-18
1449,PRD001449,Smart Agency,8.22,AGENCY,RJ,ACTIVE,2021-02-19
1450,PRD001450,Apex Agency,6.17,BROKER,WB,INACTIVE,2021-02-20
1451,PRD001451,Blue Agency,3.05,AGENT,TN,SUSPENDED,2021-02-21
1452,PRD001452,Golden Agency,4.99,INDIVIDUAL,KA,TERMINATED,2021-02-22
1453,PRD001453,Future Agency,3.02,AGENCY,MH,ACTIVE,2021-02-23
1454,PRD001454,Vertex Agency,14.17,BROKER,AP,INACTIVE,2021-02-24
1455,PRD001455,Summit Agency,8.94,AGENT,TS,SUSPENDED,2021-02-25
1456,PRD001456,Shield Agency,14.86,INDIVIDUAL,KL,TERMINATED,2021-02-26
1457,PRD001457,Crystal Agency,9.29,AGENCY,DL,ACTIVE,2021-02-27
1458,PRD001458,Infinity Agency,5.67,BROKER,GJ,INACTIVE,2021-02-28
1459,PRD001459,Vision Agency,11.92,AGENT,RJ,SUSPENDED,2021-03-01
1460,PRD001460,First Agency,4.89,INDIVIDUAL,WB,TERMINATED,2021-03-02
1461,PRD001461,Prime Coverage,6.96,AGENCY,TN,ACTIVE,2021-03-03
1462,PRD001462,Secure Coverage,12.26,BROKER,KA,INACTIVE,2021-03-04
1463,PRD001463,Elite Coverage,13.32,AGENT,MH,SUSPENDED,2021-03-05
1464,PRD001464,Trusted Coverage,6.65,INDIVIDUAL,AP,TERMINATED,2021-03-06
1465,PRD001465,Global Coverage,4.06,AGENCY,TS,ACTIVE,2021-03-07
1466,PRD001466,Royal Coverage,7.1,BROKER,KL,INACTIVE,2021-03-08
1467,PRD001467,United Coverage,13.62,AGENT,DL,SUSPENDED,2021-03-09
1468,PRD001468,Pioneer Coverage,11.79,INDIVIDUAL,GJ,TERMINATED,2021-03-10
1469,PRD001469,Smart Coverage,13.68,AGENCY,RJ,ACTIVE,2021-03-11
1470,PRD001470,Apex Coverage,7.33,BROKER,WB,INACTIVE,2021-03-12
1471,PRD001471,Blue Coverage,14.67,AGENT,TN,SUSPENDED,2021-03-13
1472,PRD001472,Golden Coverage,8.7,INDIVIDUAL,KA,TERMINATED,2021-03-14
1473,PRD001473,Future Coverage,8.72,AGENCY,MH,ACTIVE,2021-03-15
1474,PRD001474,Vertex Coverage,14.05,BROKER,AP,INACTIVE,2021-03-16
1475,PRD001475,Summit Coverage,8.99,AGENT,TS,SUSPENDED,2021-03-17
1476,PRD001476,Shield Coverage,12.51,INDIVIDUAL,KL,TERMINATED,2021-03-18
1477,PRD001477,Crystal Coverage,11.59,AGENCY,DL,ACTIVE,2021-03-19
1478,PRD001478,Infinity Coverage,3.49,BROKER,GJ,INACTIVE,2021-03-20
1479,PRD001479,Vision Coverage,10.03,AGENT,RJ,SUSPENDED,2021-03-21
1480,PRD001480,First Coverage,12.78,INDIVIDUAL,WB,TERMINATED,2021-03-22
1481,PRD001481,Prime Risk,9.32,AGENCY,TN,ACTIVE,2021-03-23
1482,PRD001482,Secure Risk,6.52,BROKER,KA,INACTIVE,2021-03-24
1483,PRD001483,Elite Risk,3.5,AGENT,MH,SUSPENDED,2021-03-25
1484,PRD001484,Trusted Risk,10.76,INDIVIDUAL,AP,TERMINATED,2021-03-26
1485,PRD001485,Global Risk,6.33,AGENCY,TS,ACTIVE,2021-03-27
1486,PRD001486,Royal Risk,10.03,BROKER,KL,INACTIVE,2021-03-28
1487,PRD001487,United Risk,7.83,AGENT,DL,SUSPENDED,2021-03-29
1488,PRD001488,Pioneer Risk,11.12,INDIVIDUAL,GJ,TERMINATED,2021-03-30
1489,PRD001489,Smart Risk,6.89,AGENCY,RJ,ACTIVE,2021-03-31
1490,PRD001490,Apex Risk,3.03,BROKER,WB,INACTIVE,2021-04-01
1491,PRD001491,Blue Risk,13.38,AGENT,TN,SUSPENDED,2021-04-02
1492,PRD001492,Golden Risk,6.91,INDIVIDUAL,KA,TERMINATED,2021-04-03
1493,PRD001493,Future Risk,14.98,AGENCY,MH,ACTIVE,2021-04-04
1494,PRD001494,Vertex Risk,5.93,BROKER,AP,INACTIVE,2021-04-05
1495,PRD001495,Summit Risk,14.75,AGENT,TS,SUSPENDED,2021-04-06
1496,PRD001496,Shield Risk,14.35,INDIVIDUAL,KL,TERMINATED,2021-04-07
1497,PRD001497,Crystal Risk,3.44,AGENCY,DL,ACTIVE,2021-04-08
1498,PRD001498,Infinity Risk,10.47,BROKER,GJ,INACTIVE,2021-04-09
1499,PRD001499,Vision Risk,7.04,AGENT,RJ,SUSPENDED,2021-04-10
1500,PRD001500,First Risk,12.51,INDIVIDUAL,WB,TERMINATED,2021-04-11
1501,PRD001501,Prime Assurance,10.99,AGENCY,TN,ACTIVE,2021-04-12
1502,PRD001502,Secure Assurance,14.41,BROKER,KA,INACTIVE,2021-04-13
1503,PRD001503,Elite Assurance,4.28,AGENT,MH,SUSPENDED,2021-04-14
1504,PRD001504,Trusted Assurance,10.09,INDIVIDUAL,AP,TERMINATED,2021-04-15
1505,PRD001505,Global Assurance,12.27,AGENCY,TS,ACTIVE,2021-04-16
1506,PRD001506,Royal Assurance,2.93,BROKER,KL,INACTIVE,2021-04-17
1507,PRD001507,United Assurance,3.34,AGENT,DL,SUSPENDED,2021-04-18
1508,PRD001508,Pioneer Assurance,12.23,INDIVIDUAL,GJ,TERMINATED,2021-04-19
1509,PRD001509,Smart Assurance,7.08,AGENCY,RJ,ACTIVE,2021-04-20
1510,PRD001510,Apex Assurance,7.29,BROKER,WB,INACTIVE,2021-04-21
1511,PRD001511,Blue Assurance,9.59,AGENT,TN,SUSPENDED,2021-04-22
1512,PRD001512,Golden Assurance,10.06,INDIVIDUAL,KA,TERMINATED,2021-04-23
1513,PRD001513,Future Assurance,10.99,AGENCY,MH,ACTIVE,2021-04-24
1514,PRD001514,Vertex Assurance,14.36,BROKER,AP,INACTIVE,2021-04-25
1515,PRD001515,Summit Assurance,7.15,AGENT,TS,SUSPENDED,2021-04-26
1516,PRD001516,Shield Assurance,12.04,INDIVIDUAL,KL,TERMINATED,2021-04-27
1517,PRD001517,Crystal Assurance,9.67,AGENCY,DL,ACTIVE,2021-04-28
1518,PRD001518,Infinity Assurance,9.12,BROKER,GJ,INACTIVE,2021-04-29
1519,PRD001519,Vision Assurance,7.48,AGENT,RJ,SUSPENDED,2021-04-30
1520,PRD001520,First Assurance,10.62,INDIVIDUAL,WB,TERMINATED,2021-05-01
1521,PRD001521,Prime Services,5.62,AGENCY,TN,ACTIVE,2021-05-02
1522,PRD001522,Secure Services,3.92,BROKER,KA,INACTIVE,2021-05-03
1523,PRD001523,Elite Services,11.7,AGENT,MH,SUSPENDED,2021-05-04
1524,PRD001524,Trusted Services,8.74,INDIVIDUAL,AP,TERMINATED,2021-05-05
1525,PRD001525,Global Services,7.34,AGENCY,TS,ACTIVE,2021-05-06
1526,PRD001526,Royal Services,9.52,BROKER,KL,INACTIVE,2021-05-07
1527,PRD001527,United Services,5.77,AGENT,DL,SUSPENDED,2021-05-08
1528,PRD001528,Pioneer Services,5.75,INDIVIDUAL,GJ,TERMINATED,2021-05-09
1529,PRD001529,Smart Services,8.08,AGENCY,RJ,ACTIVE,2021-05-10
1530,PRD001530,Apex Services,14.95,BROKER,WB,INACTIVE,2021-05-11
1531,PRD001531,Blue Services,6.07,AGENT,TN,SUSPENDED,2021-05-12
1532,PRD001532,Golden Services,13.96,INDIVIDUAL,KA,TERMINATED,2021-05-13
1533,PRD001533,Future Services,8.64,AGENCY,MH,ACTIVE,2021-05-14
1534,PRD001534,Vertex Services,4.03,BROKER,AP,INACTIVE,2021-05-15
1535,PRD001535,Summit Services,13.16,AGENT,TS,SUSPENDED,2021-05-16
1536,PRD001536,Shield Services,8.15,INDIVIDUAL,KL,TERMINATED,2021-05-17
1537,PRD001537,Crystal Services,13.73,AGENCY,DL,ACTIVE,2021-05-18
1538,PRD001538,Infinity Services,8.06,BROKER,GJ,INACTIVE,2021-05-19
1539,PRD001539,Vision Services,3.6,AGENT,RJ,SUSPENDED,2021-05-20
1540,PRD001540,First Services,11.02,INDIVIDUAL,WB,TERMINATED,2021-05-21
1541,PRD001541,Prime Partners,13.07,AGENCY,TN,ACTIVE,2021-05-22
1542,PRD001542,Secure Partners,6.49,BROKER,KA,INACTIVE,2021-05-23
1543,PRD001543,Elite Partners,6.84,AGENT,MH,SUSPENDED,2021-05-24
1544,PRD001544,Trusted Partners,3.31,INDIVIDUAL,AP,TERMINATED,2021-05-25
1545,PRD001545,Global Partners,9.28,AGENCY,TS,ACTIVE,2021-05-26
1546,PRD001546,Royal Partners,13.64,BROKER,KL,INACTIVE,2021-05-27
1547,PRD001547,United Partners,13.14,AGENT,DL,SUSPENDED,2021-05-28
1548,PRD001548,Pioneer Partners,11.4,INDIVIDUAL,GJ,TERMINATED,2021-05-29
1549,PRD001549,Smart Partners,14.09,AGENCY,RJ,ACTIVE,2021-05-30
1550,PRD001550,Apex Partners,10.47,BROKER,WB,INACTIVE,2021-05-31
1551,PRD001551,Blue Partners,12.42,AGENT,TN,SUSPENDED,2021-06-01
1552,PRD001552,Golden Partners,8.86,INDIVIDUAL,KA,TERMINATED,2021-06-02
1553,PRD001553,Future Partners,4.02,AGENCY,MH,ACTIVE,2021-06-03
1554,PRD001554,Vertex Partners,5.01,BROKER,AP,INACTIVE,2021-06-04
1555,PRD001555,Summit Partners,4.24,AGENT,TS,SUSPENDED,2021-06-05
1556,PRD001556,Shield Partners,12.38,INDIVIDUAL,KL,TERMINATED,2021-06-06
1557,PRD001557,Crystal Partners,2.83,AGENCY,DL,ACTIVE,2021-06-07
1558,PRD001558,Infinity Partners,9.43,BROKER,GJ,INACTIVE,2021-06-08
1559,PRD001559,Vision Partners,7.11,AGENT,RJ,SUSPENDED,2021-06-09
1560,PRD001560,First Partners,12.55,INDIVIDUAL,WB,TERMINATED,2021-06-10
1561,PRD001561,Prime Solutions,9.4,AGENCY,TN,ACTIVE,2021-06-11
1562,PRD001562,Secure Solutions,10.15,BROKER,KA,INACTIVE,2021-06-12
1563,PRD001563,Elite Solutions,3.58,AGENT,MH,SUSPENDED,2021-06-13
1564,PRD001564,Trusted Solutions,6.37,INDIVIDUAL,AP,TERMINATED,2021-06-14
1565,PRD001565,Global Solutions,14.99,AGENCY,TS,ACTIVE,2021-06-15
1566,PRD001566,Royal Solutions,11.49,BROKER,KL,INACTIVE,2021-06-16
1567,PRD001567,United Solutions,9.07,AGENT,DL,SUSPENDED,2021-06-17
1568,PRD001568,Pioneer Solutions,12.11,INDIVIDUAL,GJ,TERMINATED,2021-06-18
1569,PRD001569,Smart Solutions,12.79,AGENCY,RJ,ACTIVE,2021-06-19
1570,PRD001570,Apex Solutions,3.42,BROKER,WB,INACTIVE,2021-06-20
1571,PRD001571,Blue Solutions,14.65,AGENT,TN,SUSPENDED,2021-06-21
1572,PRD001572,Golden Solutions,10.53,INDIVIDUAL,KA,TERMINATED,2021-06-22
1573,PRD001573,Future Solutions,8.12,AGENCY,MH,ACTIVE,2021-06-23
1574,PRD001574,Vertex Solutions,11.0,BROKER,AP,INACTIVE,2021-06-24
1575,PRD001575,Summit Solutions,6.81,AGENT,TS,SUSPENDED,2021-06-25
1576,PRD001576,Shield Solutions,13.47,INDIVIDUAL,KL,TERMINATED,2021-06-26
1577,PRD001577,Crystal Solutions,12.25,AGENCY,DL,ACTIVE,2021-06-27
1578,PRD001578,Infinity Solutions,10.5,BROKER,GJ,INACTIVE,2021-06-28
1579,PRD001579,Vision Solutions,4.77,AGENT,RJ,SUSPENDED,2021-06-29
1580,PRD001580,First Solutions,14.58,INDIVIDUAL,WB,TERMINATED,2021-06-30
1581,PRD001581,Prime Consulting,7.91,AGENCY,TN,ACTIVE,2021-07-01
1582,PRD001582,Secure Consulting,13.88,BROKER,KA,INACTIVE,2021-07-02
1583,PRD001583,Elite Consulting,3.19,AGENT,MH,SUSPENDED,2021-07-03
1584,PRD001584,Trusted Consulting,4.05,INDIVIDUAL,AP,TERMINATED,2021-07-04
1585,PRD001585,Global Consulting,4.41,AGENCY,TS,ACTIVE,2021-07-05
1586,PRD001586,Royal Consulting,4.56,BROKER,KL,INACTIVE,2021-07-06
1587,PRD001587,United Consulting,6.53,AGENT,DL,SUSPENDED,2021-07-07
1588,PRD001588,Pioneer Consulting,11.37,INDIVIDUAL,GJ,TERMINATED,2021-07-08
1589,PRD001589,Smart Consulting,6.83,AGENCY,RJ,ACTIVE,2021-07-09
1590,PRD001590,Apex Consulting,14.26,BROKER,WB,INACTIVE,2021-07-10
