job_id,policy_id,job_type,job_date,created_ts,job_number,job_status,submission_date,effective_date,expiration_date
218,218,Endorsement,2022-08-07,2022-08-07 09:00:00,JOB000218,IN_PROGRESS,2022-08-01,2022-08-13,2023-08-13
219,219,Cancellation,2022-08-08,2022-08-08 09:00:00,JOB000219,COMPLETED,2022-08-04,2022-08-09,2023-08-09
220,220,Reinstatement,2022-08-09,2022-08-09 09:00:00,JOB000220,CANCELLED,2022-08-03,2022-08-09,2023-08-09
221,221,New Business,2022-08-10,2022-08-10 09:00:00,JOB000221,PENDING,2022-08-02,2022-08-16,2023-08-16
222,222,Renewal,2022-08-11,2022-08-11 09:00:00,JOB000222,IN_PROGRESS,2022-08-06,2022-08-24,2023-08-24
223,223,Endorsement,2022-08-12,2022-08-12 09:00:00,JOB000223,COMPLETED,2022-08-11,2022-08-22,2023-08-22
224,224,Cancellation,2022-08-13,2022-08-13 09:00:00,JOB000224,CANCELLED,2022-08-04,2022-08-23,2023-08-23
225,225,Reinstatement,2022-08-14,2022-08-14 09:00:00,JOB000225,PENDING,2022-08-04,2022-08-17,2023-08-17
226,226,New Business,2022-08-15,2022-08-15 09:00:00,JOB000226,IN_PROGRESS,2022-08-11,2022-08-24,2023-08-24
227,227,Renewal,2022-08-16,2022-08-16 09:00:00,JOB000227,COMPLETED,2022-08-06,2022-08-29,2023-08-29
228,228,Endorsement,2022-08-17,2022-08-17 09:00:00,JOB000228,CANCELLED,2022-08-12,2022-08-29,2023-08-29
229,229,Cancellation,2022-08-18,2022-08-18 09:00:00,JOB000229,PENDING,2022-08-14,2022-08-22,2023-08-22
230,230,Reinstatement,2022-08-19,2022-08-19 09:00:00,JOB000230,IN_PROGRESS,2022-08-16,2022-09-01,2023-09-01
231,231,New Business,2022-08-20,2022-08-20 09:00:00,JOB000231,COMPLETED,2022-08-10,2022-09-01,2023-09-01
232,232,Renewal,2022-08-21,2022-08-21 09:00:00,JOB000232,CANCELLED,2022-08-11,2022-08-26,2023-08-26
233,233,Endorsement,2022-08-22,2022-08-22 09:00:00,JOB000233,PENDING,2022-08-13,2022-08-31,2023-08-31
234,234,Cancellation,2022-08-23,2022-08-23 09:00:00,JOB000234,IN_PROGRESS,2022-08-17,2022-08-23,2023-08-23
235,235,Reinstatement,2022-08-24,2022-08-24 09:00:00,JOB000235,COMPLETED,2022-08-20,2022-09-02,2023-09-02
236,236,New Business,2022-08-25,2022-08-25 09:00:00,JOB000236,CANCELLED,2022-08-22,2022-09-07,2023-09-07
237,237,Renewal,2022-08-26,2022-08-26 09:00:00,JOB000237,PENDING,2022-08-17,2022-09-05,2023-09-05
238,238,Endorsement,2022-08-27,2022-08-27 09:00:00,JOB000238,IN_PROGRESS,2022-08-20,2022-09-10,2023-09-10
239,239,Cancellation,2022-08-28,2022-08-28 09:00:00,JOB000239,COMPLETED,2022-08-21,2022-09-03,2023-09-03
240,240,Reinstatement,2022-08-29,2022-08-29 09:00:00,JOB000240,CANCELLED,2022-08-21,2022-09-13,2023-09-13
241,241,New Business,2022-08-30,2022-08-30 09:00:00,JOB000241,PENDING,2022-08-28,2022-09-01,2023-09-01
242,242,Renewal,2022-08-31,2022-08-31 09:00:00,JOB000242,IN_PROGRESS,2022-08-27,2022-09-10,2023-09-10
243,243,Endorsement,2022-09-01,2022-09-01 09:00:00,JOB000243,COMPLETED,2022-08-31,2022-09-08,2023-09-08
244,244,Cancellation,2022-09-02,2022-09-02 09:00:00,JOB000244,CANCELLED,2022-08-23,2022-09-11,2023-09-11
245,245,Reinstatement,2022-09-03,2022-09-03 09:00:00,JOB000245,PENDING,2022-08-31,2022-09-09,2023-09-09
246,246,New Business,2022-09-04,2022-09-04 09:00:00,JOB000246,IN_PROGRESS,2022-09-02,2022-09-04,2023-09-04
247,247,Renewal,2022-09-05,2022-09-05 09:00:00,JOB000247,COMPLETED,2022-09-05,2022-09-12,2023-09-12
248,248,Endorsement,2022-09-06,2022-09-06 09:00:00,JOB000248,CANCELLED,2022-08-30,2022-09-08,2023-09-08
249,249,Cancellation,2022-09-07,2022-09-07 09:00:00,JOB000249,PENDING,2022-08-31,2022-09-20,2023-09-20
250,250,Reinstatement,2022-09-08,2022-09-08 09:00:00,JOB000250,IN_PROGRESS,2022-08-29,2022-09-14,2023-09-14
251,251,New Business,2022-09-09,2022-09-09 09:00:00,JOB000251,COMPLETED,2022-09-03,2022-09-24,2023-09-24
252,252,Renewal,2022-09-10,2022-09-10 09:00:00,JOB000252,CANCELLED,2022-09-04,2022-09-17,2023-09-17
253,253,Endorsement,2022-09-11,2022-09-11 09:00:00,JOB000253,PENDING,2022-09-09,2022-09-11,2023-09-11
254,254,Cancellation,2022-09-12,2022-09-12 09:00:00,JOB000254,IN_PROGRESS,2022-09-11,2022-09-25,2023-09-25
255,255,Reinstatement,2022-09-13,2022-09-13 09:00:00,JOB000255,COMPLETED,2022-09-10,2022-09-18,2023-09-18
256,256,New Business,2022-09-14,2022-09-14 09:00:00,JOB000256,CANCELLED,2022-09-06,2022-09-28,2023-09-28
257,257,Renewal,2022-09-15,2022-09-15 09:00:00,JOB000257,PENDING,2022-09-15,2022-09-22,2023-09-22
258,258,Endorsement,2022-09-16,2022-09-16 09:00:00,JOB000258,IN_PROGRESS,2022-09-15,2022-09-30,2023-09-30
259,259,Cancellation,2022-09-17,2022-09-17 09:00:00,JOB000259,COMPLETED,2022-09-15,2022-10-01,2023-10-01
260,260,Reinstatement,2022-09-18,2022-09-18 09:00:00,JOB000260,CANCELLED,2022-09-08,2022-09-28,2023-09-28
261,261,New Business,2022-09-19,2022-09-19 09:00:00,JOB000261,PENDING,2022-09-12,2022-10-02,2023-10-02
262,262,Renewal,2022-09-20,2022-09-20 09:00:00,JOB000262,IN_PROGRESS,2022-09-12,2022-10-04,2023-10-04
263,263,Endorsement,2022-09-21,2022-09-21 09:00:00,JOB000263,COMPLETED,2022-09-19,2022-10-06,2023-10-06
264,264,Cancellation,2022-09-22,2022-09-22 09:00:00,JOB000264,CANCELLED,2022-09-15,2022-09-30,2023-09-30
265,265,Reinstatement,2022-09-23,2022-09-23 09:00:00,JOB000265,PENDING,2022-09-20,2022-10-01,2023-10-01
266,266,New Business,2022-09-24,2022-09-24 09:00:00,JOB000266,IN_PROGRESS,2022-09-16,2022-10-09,2023-10-09
267,267,Renewal,2022-09-25,2022-09-25 09:00:00,JOB000267,COMPLETED,2022-09-15,2022-10-02,2023-10-02
268,268,Endorsement,2022-09-26,2022-09-26 09:00:00,JOB000268,CANCELLED,2022-09-22,2022-10-10,2023-10-10
269,269,Cancellation,2022-09-27,2022-09-27 09:00:00,JOB000269,PENDING,2022-09-26,2022-10-06,2023-10-06
270,270,Reinstatement,2022-09-28,2022-09-28 09:00:00,JOB000270,IN_PROGRESS,2022-09-25,2022-10-06,2023-10-06
271,271,New Business,2022-09-29,2022-09-29 09:00:00,JOB000271,COMPLETED,2022-09-24,2022-10-09,2023-10-09
272,272,Renewal,2022-09-30,2022-09-30 09:00:00,JOB000272,CANCELLED,2022-09-22,2022-10-02,2023-10-02
273,273,Endorsement,2022-10-01,2022-10-01 09:00:00,JOB000273,PENDING,2022-09-29,2022-10-05,2023-10-05
274,274,Cancellation,2022-10-02,2022-10-02 09:00:00,JOB000274,IN_PROGRESS,2022-09-29,2022-10-14,2023-10-14
275,275,Reinstatement,2022-10-03,2022-10-03 09:00:00,JOB000275,COMPLETED,2022-10-01,2022-10-09,2023-10-09
276,276,New Business,2022-10-04,2022-10-04 09:00:00,JOB000276,CANCELLED,2022-10-03,2022-10-17,2023-10-17
277,277,Renewal,2022-10-05,2022-10-05 09:00:00,JOB000277,PENDING,2022-09-29,2022-10-15,2023-10-15
278,278,Endorsement,2022-10-06,2022-10-06 09:00:00,JOB000278,IN_PROGRESS,2022-09-28,2022-10-20,2023-10-20
279,279,Cancellation,2022-10-07,2022-10-07 09:00:00,JOB000279,COMPLETED,2022-10-01,2022-10-08,2023-10-08
280,280,Reinstatement,2022-10-08,2022-10-08 09:00:00,JOB000280,CANCELLED,2022-10-05,2022-10-21,2023-10-21
281,281,New Business,2022-10-09,2022-10-09 09:00:00,JOB000281,PENDING,2022-10-03,2022-10-09,2023-10-09
282,282,Renewal,2022-10-10,2022-10-10 09:00:00,JOB000282,IN_PROGRESS,2022-10-01,2022-10-22,2023-10-22
283,283,Endorsement,2022-10-11,2022-10-11 09:00:00,JOB000283,COMPLETED,2022-10-04,2022-10-11,2023-10-11
284,284,Cancellation,2022-10-12,2022-10-12 09:00:00,JOB000284,CANCELLED,2022-10-07,2022-10-21,2023-10-21
285,285,Reinstatement,2022-10-13,2022-10-13 09:00:00,JOB000285,PENDING,2022-10-07,2022-10-26,2023-10-26
286,286,New Business,2022-10-14,2022-10-14 09:00:00,JOB000286,IN_PROGRESS,2022-10-06,2022-10-21,2023-10-21
287,287,Renewal,2022-10-15,2022-10-15 09:00:00,JOB000287,COMPLETED,2022-10-08,2022-10-22,2023-10-22
288,288,Endorsement,2022-10-16,2022-10-16 09:00:00,JOB000288,CANCELLED,2022-10-12,2022-10-29,2023-10-29
289,289,Cancellation,2022-10-17,2022-10-17 09:00:00,JOB000289,PENDING,2022-10-10,2022-10-17,2023-10-17
290,290,Reinstatement,2022-10-18,2022-10-18 09:00:00,JOB000290,IN_PROGRESS,2022-10-12,2022-10-28,2023-10-28
291,291,New Business,2022-10-19,2022-10-19 09:00:00,JOB000291,COMPLETED,2022-10-09,2022-10-31,2023-10-31
292,292,Renewal,2022-10-20,2022-10-20 09:00:00,JOB000292,CANCELLED,2022-10-18,2022-11-03,2023-11-03
293,293,Endorsement,2022-10-21,2022-10-21 09:00:00,JOB000293,PENDING,2022-10-19,2022-10-21,2023-10-21
294,294,Cancellation,2022-10-22,2022-10-22 09:00:00,JOB000294,IN_PROGRESS,2022-10-16,2022-10-22,2023-10-22
295,295,Reinstatement,2022-10-23,2022-10-23 09:00:00,JOB000295,COMPLETED,2022-10-22,2022-11-05,2023-11-05
296,296,New Business,2022-10-24,2022-10-24 09:00:00,JOB000296,CANCELLED,2022-10-22,2022-11-07,2023-11-07
297,297,Renewal,2022-10-25,2022-10-25 09:00:00,JOB000297,PENDING,2022-10-23,2022-10-26,2023-10-26
298,298,Endorsement,2022-10-26,2022-10-26 09:00:00,JOB000298,IN_PROGRESS,2022-10-22,2022-11-07,2023-11-07
299,299,Cancellation,2022-10-27,2022-10-27 09:00:00,JOB000299,COMPLETED,2022-10-22,2022-11-02,2023-11-02
300,300,Reinstatement,2022-10-28,2022-10-28 09:00:00,JOB000300,CANCELLED,2022-10-21,2022-11-07,2023-11-07
301,301,New Business,2022-10-29,2022-10-29 09:00:00,JOB000301,PENDING,2022-10-24,2022-11-10,2023-11-10
302,302,Renewal,2022-10-30,2022-10-30 09:00:00,JOB000302,IN_PROGRESS,2022-10-26,2022-11-12,2023-11-12
303,303,Endorsement,2022-10-31,2022-10-31 09:00:00,JOB000303,COMPLETED,2022-10-27,2022-11-02,2023-11-02
304,304,Cancellation,2022-11-01,2022-11-01 09:00:00,JOB000304,CANCELLED,2022-10-25,2022-11-01,2023-11-01
305,305,Reinstatement,2022-11-02,2022-11-02 09:00:00,JOB000305,PENDING,2022-10-25,2022-11-03,2023-11-03
306,306,New Business,2022-11-03,2022-11-03 09:00:00,JOB000306,IN_PROGRESS,2022-10-29,2022-11-10,2023-11-10
307,307,Renewal,2022-11-04,2022-11-04 09:00:00,JOB000307,COMPLETED,2022-10-25,2022-11-06,2023-11-06
308,308,Endorsement,2022-11-05,2022-11-05 09:00:00,JOB000308,CANCELLED,2022-10-26,2022-11-06,2023-11-06
309,309,Cancellation,2022-11-06,2022-11-06 09:00:00,JOB000309,PENDING,2022-11-06,2022-11-13,2023-11-13
310,310,Reinstatement,2022-11-07,2022-11-07 09:00:00,JOB000310,IN_PROGRESS,2022-11-04,2022-11-07,2023-11-07
311,311,New Business,2022-11-08,2022-11-08 09:00:00,JOB000311,COMPLETED,2022-10-30,2022-11-12,2023-11-12
312,312,Renewal,2022-11-09,2022-11-09 09:00:00,JOB000312,CANCELLED,2022-11-06,2022-11-13,2023-11-13
313,313,Endorsement,2022-11-10,2022-11-10 09:00:00,JOB000313,PENDING,2022-11-03,2022-11-13,2023-11-13
314,314,Cancellation,2022-11-11,2022-11-11 09:00:00,JOB000314,IN_PROGRESS,2022-11-02,2022-11-17,2023-11-17
315,315,Reinstatement,2022-11-12,2022-11-12 09:00:00,JOB000315,COMPLETED,2022-11-05,2022-11-20,2023-11-20
316,316,New Business,2022-11-13,2022-11-13 09:00:00,JOB000316,CANCELLED,2022-11-08,2022-11-18,2023-11-18
317,317,Renewal,2022-11-14,2022-11-14 09:00:00,JOB000317,PENDING,2022-11-05,2022-11-17,2023-11-17
318,318,Endorsement,2022-11-15,2022-11-15 09:00:00,JOB000318,IN_PROGRESS,2022-11-13,2022-11-24,2023-11-24
319,319,Cancellation,2022-11-16,2022-11-16 09:00:00,JOB000319,COMPLETED,2022-11-15,2022-11-16,2023-11-16
320,320,Reinstatement,2022-11-17,2022-11-17 09:00:00,JOB000320,CANCELLED,2022-11-13,2022-11-29,2023-11-29
321,321,New Business,2022-11-18,2022-11-18 09:00:00,JOB000321,PENDING,2022-11-12,2022-11-24,2023-11-24
322,322,Renewal,2022-11-19,2022-11-19 09:00:00,JOB000322,IN_PROGRESS,2022-11-18,2022-11-26,2023-11-26
323,323,Endorsement,2022-11-20,2022-11-20 09:00:00,JOB000323,COMPLETED,2022-11-19,2022-11-29,2023-11-29
324,324,Cancellation,2022-11-21,2022-11-21 09:00:00,JOB000324,CANCELLED,2022-11-11,2022-11-24,2023-11-24
325,325,Reinstatement,2022-11-22,2022-11-22 09:00:00,JOB000325,PENDING,2022-11-13,2022-11-23,2023-11-23
326,326,New Business,2022-11-23,2022-11-23 09:00:00,JOB000326,IN_PROGRESS,2022-11-18,2022-12-06,2023-12-06
327,327,Renewal,2022-11-24,2022-11-24 09:00:00,JOB000327,COMPLETED,2022-11-14,2022-12-05,2023-12-05
328,328,Endorsement,2022-11-25,2022-11-25 09:00:00,JOB000328,CANCELLED,2022-11-24,2022-12-05,2023-12-05
329,329,Cancellation,2022-11-26,2022-11-26 09:00:00,JOB000329,PENDING,2022-11-26,2022-12-09,2023-12-09
330,330,Reinstatement,2022-11-27,2022-11-27 09:00:00,JOB000330,IN_PROGRESS,2022-11-20,2022-11-30,2023-11-30
331,331,New Business,2022-11-28,2022-11-28 09:00:00,JOB000331,COMPLETED,2022-11-22,2022-12-09,2023-12-09
332,332,Renewal,2022-11-29,2022-11-29 09:00:00,JOB000332,CANCELLED,2022-11-19,2022-12-13,2023-12-13
333,333,Endorsement,2022-11-30,2022-11-30 09:00:00,JOB000333,PENDING,2022-11-28,2022-12-13,2023-12-13
334,334,Cancellation,2022-12-01,2022-12-01 09:00:00,JOB000334,IN_PROGRESS,2022-11-29,2022-12-09,2023-12-09
335,335,Reinstatement,2022-12-02,2022-12-02 09:00:00,JOB000335,COMPLETED,2022-11-23,2022-12-17,2023-12-17
336,336,New Business,2022-12-03,2022-12-03 09:00:00,JOB000336,CANCELLED,2022-11-26,2022-12-16,2023-12-16
337,337,Renewal,2022-12-04,2022-12-04 09:00:00,JOB000337,PENDING,2022-11-25,2022-12-12,2023-12-12
338,338,Endorsement,2022-12-05,2022-12-05 09:00:00,JOB000338,IN_PROGRESS,2022-11-30,2022-12-12,2023-12-12
339,339,Cancellation,2022-12-06,2022-12-06 09:00:00,JOB000339,COMPLETED,2022-12-05,2022-12-14,2023-12-14
340,340,Reinstatement,2022-12-07,2022-12-07 09:00:00,JOB000340,CANCELLED,2022-11-30,2022-12-14,2023-12-14
341,341,New Business,2022-12-08,2022-12-08 09:00:00,JOB000341,PENDING,2022-12-01,2022-12-20,2023-12-20
342,342,Renewal,2022-12-09,2022-12-09 09:00:00,JOB000342,IN_PROGRESS,2022-12-04,2022-12-09,2023-12-09
343,343,Endorsement,2022-12-10,2022-12-10 09:00:00,JOB000343,COMPLETED,2022-12-03,2022-12-20,2023-12-20
344,344,Cancellation,2022-12-11,2022-12-11 09:00:00,JOB000344,CANCELLED,2022-12-09,2022-12-26,2023-12-26
345,345,Reinstatement,2022-12-12,2022-12-12 09:00:00,JOB000345,PENDING,2022-12-09,2022-12-23,2023-12-23
346,346,New Business,2022-12-13,2022-12-13 09:00:00,JOB000346,IN_PROGRESS,2022-12-09,2022-12-23,2023-12-23
347,347,Renewal,2022-12-14,2022-12-14 09:00:00,JOB000347,COMPLETED,2022-12-10,2022-12-22,2023-12-22
348,348,Endorsement,2022-12-15,2022-12-15 09:00:00,JOB000348,CANCELLED,2022-12-07,2022-12-15,2023-12-15
349,349,Cancellation,2022-12-16,2022-12-16 09:00:00,JOB000349,PENDING,2022-12-08,2022-12-22,2023-12-22
350,350,Reinstatement,2022-12-17,2022-12-17 09:00:00,JOB000350,IN_PROGRESS,2022-12-16,2022-12-24,2023-12-24
351,351,New Business,2022-12-18,2022-12-18 09:00:00,JOB000351,COMPLETED,2022-12-12,2023-01-02,2024-01-02
352,352,Renewal,2022-12-19,2022-12-19 09:00:00,JOB000352,CANCELLED,2022-12-11,2022-12-26,2023-12-26
353,353,Endorsement,2022-12-20,2022-12-20 09:00:00,JOB000353,PENDING,2022-12-13,2023-01-04,2024-01-04
354,354,Cancellation,2022-12-21,2022-12-21 09:00:00,JOB000354,IN_PROGRESS,2022-12-14,2022-12-21,2023-12-21
355,355,Reinstatement,2022-12-22,2022-12-22 09:00:00,JOB000355,COMPLETED,2022-12-21,2022-12-31,2023-12-31
356,356,New Business,2022-12-23,2022-12-23 09:00:00,JOB000356,CANCELLED,2022-12-20,2023-01-04,2024-01-04
357,357,Renewal,2022-12-24,2022-12-24 09:00:00,JOB000357,PENDING,2022-12-21,2023-01-02,2024-01-02
358,358,Endorsement,2022-12-25,2022-12-25 09:00:00,JOB000358,IN_PROGRESS,2022-12-15,2023-01-05,2024-01-05
359,359,Cancellation,2022-12-26,2022-12-26 09:00:00,JOB000359,COMPLETED,2022-12-19,2023-01-06,2024-01-06
360,360,Reinstatement,2022-12-27,2022-12-27 09:00:00,JOB000360,CANCELLED,2022-12-21,2023-01-06,2024-01-06
361,361,New Business,2022-12-28,2022-12-28 09:00:00,JOB000361,PENDING,2022-12-23,2023-01-11,2024-01-11
362,362,Renewal,2022-12-29,2022-12-29 09:00:00,JOB000362,IN_PROGRESS,2022-12-25,2023-01-07,2024-01-07
363,363,Endorsement,2022-12-30,2022-12-30 09:00:00,JOB000363,COMPLETED,2022-12-26,2023-01-06,2024-01-06
364,364,Cancellation,2022-12-31,2022-12-31 09:00:00,JOB000364,CANCELLED,2022-12-30,2023-01-06,2024-01-06
365,365,Reinstatement,2023-01-01,2023-01-01 09:00:00,JOB000365,PENDING,2022-12-27,2023-01-04,2024-01-04
366,366,New Business,2023-01-02,2023-01-02 09:00:00,JOB000366,IN_PROGRESS,2022-12-25,2023-01-07,2024-01-07
367,367,Renewal,2023-01-03,2023-01-03 09:00:00,JOB000367,COMPLETED,2022-12-31,2023-01-09,2024-01-09
368,368,Endorsement,2023-01-04,2023-01-04 09:00:00,JOB000368,CANCELLED,2022-12-28,2023-01-12,2024-01-12
369,369,Cancellation,2023-01-05,2023-01-05 09:00:00,JOB000369,PENDING,2022-12-27,2023-01-14,2024-01-14
370,370,Reinstatement,2023-01-06,2023-01-06 09:00:00,JOB000370,IN_PROGRESS,2023-01-05,2023-01-12,2024-01-12
371,371,New Business,2023-01-07,2023-01-07 09:00:00,JOB000371,COMPLETED,2023-01-03,2023-01-14,2024-01-14
372,372,Renewal,2023-01-08,2023-01-08 09:00:00,JOB000372,CANCELLED,2023-01-03,2023-01-13,2024-01-13
373,373,Endorsement,2023-01-09,2023-01-09 09:00:00,JOB000373,PENDING,2023-01-05,2023-01-09,2024-01-09
374,374,Cancellation,2023-01-10,2023-01-10 09:00:00,JOB000374,IN_PROGRESS,2023-01-02,2023-01-14,2024-01-14
375,375,Reinstatement,2023-01-11,2023-01-11 09:00:00,JOB000375,COMPLETED,2023-01-07,2023-01-12,2024-01-12
376,376,New Business,2023-01-12,2023-01-12 09:00:00,JOB000376,CANCELLED,2023-01-12,2023-01-21,2024-01-21
377,377,Renewal,2023-01-13,2023-01-13 09:00:00,JOB000377,PENDING,2023-01-11,2023-01-28,2024-01-28
378,378,Endorsement,2023-01-14,2023-01-14 09:00:00,JOB000378,IN_PROGRESS,2023-01-13,2023-01-14,2024-01-14
379,379,Cancellation,2023-01-15,2023-01-15 09:00:00,JOB000379,COMPLETED,2023-01-06,2023-01-24,2024-01-24
380,380,Reinstatement,2023-01-16,2023-01-16 09:00:00,JOB000380,CANCELLED,2023-01-09,2023-01-31,2024-01-31
381,381,New Business,2023-01-17,2023-01-17 09:00:00,JOB000381,PENDING,2023-01-10,2023-01-27,2024-01-27
382,382,Renewal,2023-01-18,2023-01-18 09:00:00,JOB000382,IN_PROGRESS,2023-01-16,2023-01-19,2024-01-19
383,383,Endorsement,2023-01-19,2023-01-19 09:00:00,JOB000383,COMPLETED,2023-01-15,2023-02-03,2024-02-03
384,384,Cancellation,2023-01-20,2023-01-20 09:00:00,JOB000384,CANCELLED,2023-01-19,2023-01-22,2024-01-22
385,385,Reinstatement,2023-01-21,2023-01-21 09:00:00,JOB000385,PENDING,2023-01-15,2023-02-05,2024-02-05
386,386,New Business,2023-01-22,2023-01-22 09:00:00,JOB000386,IN_PROGRESS,2023-01-21,2023-01-23,2024-01-23
387,387,Renewal,2023-01-23,2023-01-23 09:00:00,JOB000387,COMPLETED,2023-01-21,2023-01-27,2024-01-27
388,388,Endorsement,2023-01-24,2023-01-24 09:00:00,JOB000388,CANCELLED,2023-01-15,2023-02-02,2024-02-02
389,389,Cancellation,2023-01-25,2023-01-25 09:00:00,JOB000389,PENDING,2023-01-24,2023-02-01,2024-02-01
390,390,Reinstatement,2023-01-26,2023-01-26 09:00:00,JOB000390,IN_PROGRESS,2023-01-25,2023-02-08,2024-02-08
391,391,New Business,2023-01-27,2023-01-27 09:00:00,JOB000391,COMPLETED,2023-01-18,2023-02-03,2024-02-03
392,392,Renewal,2023-01-28,2023-01-28 09:00:00,JOB000392,CANCELLED,2023-01-20,2023-02-09,2024-02-09
393,393,Endorsement,2023-01-29,2023-01-29 09:00:00,JOB000393,PENDING,2023-01-22,2023-02-12,2024-02-12
394,394,Cancellation,2023-01-30,2023-01-30 09:00:00,JOB000394,IN_PROGRESS,2023-01-26,2023-02-12,2024-02-12
395,395,Reinstatement,2023-01-31,2023-01-31 09:00:00,JOB000395,COMPLETED,2023-01-27,2023-02-01,2024-02-01
396,396,New Business,2023-02-01,2023-02-01 09:00:00,JOB000396,CANCELLED,2023-01-23,2023-02-04,2024-02-04
397,397,Renewal,2023-02-02,2023-02-02 09:00:00,JOB000397,PENDING,2023-01-30,2023-02-08,2024-02-08
398,398,Endorsement,2023-02-03,2023-02-03 09:00:00,JOB000398,IN_PROGRESS,2023-01-30,2023-02-05,2024-02-05
399,399,Cancellation,2023-02-04,2023-02-04 09:00:00,JOB000399,COMPLETED,2023-02-02,2023-02-11,2024-02-11
400,400,Reinstatement,2023-02-05,2023-02-05 09:00:00,JOB000400,CANCELLED,2023-02-03,2023-02-07,2024-02-07
401,401,New Business,2023-02-06,2023-02-06 09:00:00,JOB000401,PENDING,2023-02-04,2023-02-06,2024-02-06
402,402,Renewal,2023-02-07,2023-02-07 09:00:00,JOB000402,IN_PROGRESS,2023-02-01,2023-02-21,2024-02-21
403,403,Endorsement,2023-02-08,2023-02-08 09:00:00,JOB000403,COMPLETED,2023-01-30,2023-02-23,2024-02-23
404,404,Cancellation,2023-02-09,2023-02-09 09:00:00,JOB000404,CANCELLED,2023-02-05,2023-02-10,2024-02-10
405,405,Reinstatement,2023-02-10,2023-02-10 09:00:00,JOB000405,PENDING,2023-02-07,2023-02-19,2024-02-19
406,406,New Business,2023-02-11,2023-02-11 09:00:00,JOB000406,IN_PROGRESS,2023-02-07,2023-02-25,2024-02-25
407,407,Renewal,2023-02-12,2023-02-12 09:00:00,JOB000407,COMPLETED,2023-02-11,2023-02-19,2024-02-19
408,408,Endorsement,2023-02-13,2023-02-13 09:00:00,JOB000408,CANCELLED,2023-02-09,2023-02-19,2024-02-19
409,409,Cancellation,2023-02-14,2023-02-14 09:00:00,JOB000409,PENDING,2023-02-08,2023-02-17,2024-02-17
410,410,Reinstatement,2023-02-15,2023-02-15 09:00:00,JOB000410,IN_PROGRESS,2023-02-07,2023-02-22,2024-02-22
411,411,New Business,2023-02-16,2023-02-16 09:00:00,JOB000411,COMPLETED,2023-02-06,2023-02-20,2024-02-20
412,412,Renewal,2023-02-17,2023-02-17 09:00:00,JOB000412,CANCELLED,2023-02-13,2023-02-21,2024-02-21
413,413,Endorsement,2023-02-18,2023-02-18 09:00:00,JOB000413,PENDING,2023-02-17,2023-02-19,2024-02-19
414,414,Cancellation,2023-02-19,2023-02-19 09:00:00,JOB000414,IN_PROGRESS,2023-02-17,2023-02-28,2024-02-28
415,415,Reinstatement,2023-02-20,2023-02-20 09:00:00,JOB000415,COMPLETED,2023-02-11,2023-03-01,2024-02-29
416,416,New Business,2023-02-21,2023-02-21 09:00:00,JOB000416,CANCELLED,2023-02-14,2023-02-24,2024-02-24
417,417,Renewal,2023-02-22,2023-02-22 09:00:00,JOB000417,PENDING,2023-02-15,2023-03-03,2024-03-02
418,418,Endorsement,2023-02-23,2023-02-23 09:00:00,JOB000418,IN_PROGRESS,2023-02-17,2023-03-03,2024-03-02
419,419,Cancellation,2023-02-24,2023-02-24 09:00:00,JOB000419,COMPLETED,2023-02-16,2023-03-11,2024-03-10
420,420,Reinstatement,2023-02-25,2023-02-25 09:00:00,JOB000420,CANCELLED,2023-02-18,2023-02-27,2024-02-27
421,421,New Business,2023-02-26,2023-02-26 09:00:00,JOB000421,PENDING,2023-02-17,2023-02-27,2024-02-27
422,422,Renewal,2023-02-27,2023-02-27 09:00:00,JOB000422,IN_PROGRESS,2023-02-21,2023-03-09,2024-03-08
423,423,Endorsement,2023-02-28,2023-02-28 09:00:00,JOB000423,COMPLETED,2023-02-19,2023-03-08,2024-03-07
424,424,Cancellation,2023-03-01,2023-03-01 09:00:00,JOB000424,CANCELLED,2023-03-01,2023-03-03,2024-03-02
425,425,Reinstatement,2023-03-02,2023-03-02 09:00:00,JOB000425,PENDING,2023-02-27,2023-03-02,2024-03-01
426,426,New Business,2023-03-03,2023-03-03 09:00:00,JOB000426,IN_PROGRESS,2023-02-21,2023-03-11,2024-03-10
427,427,Renewal,2023-03-04,2023-03-04 09:00:00,JOB000427,COMPLETED,2023-02-23,2023-03-05,2024-03-04
428,428,Endorsement,2023-03-05,2023-03-05 09:00:00,JOB000428,CANCELLED,2023-03-03,2023-03-20,2024-03-19
429,429,Cancellation,2023-03-06,2023-03-06 09:00:00,JOB000429,PENDING,2023-02-26,2023-03-20,2024-03-19
430,430,Reinstatement,2023-03-07,2023-03-07 09:00:00,JOB000430,IN_PROGRESS,2023-03-03,2023-03-12,2024-03-11
431,431,New Business,2023-03-08,2023-03-08 09:00:00,JOB000431,COMPLETED,2023-02-27,2023-03-21,2024-03-20
432,432,Renewal,2023-03-09,2023-03-09 09:00:00,JOB000432,CANCELLED,2023-02-27,2023-03-24,2024-03-23
433,433,Endorsement,2023-03-10,2023-03-10 09:00:00,JOB000433,PENDING,2023-03-09,2023-03-25,2024-03-24
434,434,Cancellation,2023-03-11,2023-03-11 09:00:00,JOB000434,IN_PROGRESS,2023-03-06,2023-03-24,2024-03-23
