account_id,account_number,account_name,industry_type,state_code,account_status,created_date,updated_timestamp
263,ACC100263,Commercial Account 0263,Technology,FL,ACTIVE,2021-09-21,2021-10-14 09:00:00
264,ACC100264,Commercial Account 0264,Transportation,NY,ACTIVE,2021-09-22,2021-10-16 09:00:00
265,ACC100265,Commercial Account 0265,Healthcare,IL,ACTIVE,2021-09-23,2021-10-18 09:00:00
266,ACC100266,Commercial Account 0266,Hospitality,CA,ACTIVE,2021-09-24,2021-10-20 09:00:00
267,ACC100267,Commercial Account 0267,Retail,TX,ACTIVE,2021-09-25,2021-10-22 09:00:00
268,ACC100268,Commercial Account 0268,Construction,FL,ACTIVE,2021-09-26,2021-10-24 09:00:00
269,ACC100269,Commercial Account 0269,Manufacturing,NY,ACTIVE,2021-09-27,2021-10-26 09:00:00
270,ACC100270,Commercial Account 0270,Technology,IL,INACTIVE,2021-09-28,2021-09-28 09:00:00
271,ACC100271,Commercial Account 0271,Transportation,CA,ACTIVE,2021-09-29,2021-09-30 09:00:00
272,ACC100272,Commercial Account 0272,Healthcare,TX,ACTIVE,2021-09-30,2021-10-02 09:00:00
273,ACC100273,Commercial Account 0273,Hospitality,FL,ACTIVE,2021-10-01,2021-10-04 09:00:00
274,ACC100274,Commercial Account 0274,Retail,NY,ACTIVE,2021-10-02,2021-10-06 09:00:00
275,ACC100275,Commercial Account 0275,Construction,IL,ACTIVE,2021-10-03,2021-10-08 09:00:00
276,ACC100276,Commercial Account 0276,Manufacturing,CA,ACTIVE,2021-10-04,2021-10-10 09:00:00
277,ACC100277,Commercial Account 0277,Technology,TX,ACTIVE,2021-10-05,2021-10-12 09:00:00
278,ACC100278,Commercial Account 0278,Transportation,FL,ACTIVE,2021-10-06,2021-10-14 09:00:00
279,ACC100279,Commercial Account 0279,Healthcare,NY,ACTIVE,2021-10-07,2021-10-16 09:00:00
280,ACC100280,Commercial Account 0280,Hospitality,IL,CLOSED,2021-10-08,2021-10-18 09:00:00
281,ACC100281,Commercial Account 0281,Retail,CA,ACTIVE,2021-10-09,2021-10-20 09:00:00
282,ACC100282,Commercial Account 0282,Construction,TX,ACTIVE,2021-10-10,2021-10-22 09:00:00
283,ACC100283,Commercial Account 0283,Manufacturing,FL,ACTIVE,2021-10-11,2021-10-24 09:00:00
284,ACC100284,Commercial Account 0284,Technology,NY,ACTIVE,2021-10-12,2021-10-26 09:00:00
285,ACC100285,Commercial Account 0285,Transportation,IL,ACTIVE,2021-10-13,2021-10-28 09:00:00
286,ACC100286,Commercial Account 0286,Healthcare,CA,ACTIVE,2021-10-14,2021-10-30 09:00:00
287,ACC100287,Commercial Account 0287,Hospitality,TX,ACTIVE,2021-10-15,2021-11-01 09:00:00
288,ACC100288,Commercial Account 0288,Retail,FL,ACTIVE,2021-10-16,2021-11-03 09:00:00
289,ACC100289,Commercial Account 0289,Construction,NY,ACTIVE,2021-10-17,2021-11-05 09:00:00
290,ACC100290,Commercial Account 0290,Manufacturing,IL,INACTIVE,2021-10-18,2021-11-07 09:00:00
291,ACC100291,Commercial Account 0291,Technology,CA,ACTIVE,2021-10-19,2021-11-09 09:00:00
292,ACC100292,Commercial Account 0292,Transportation,TX,ACTIVE,2021-10-20,2021-11-11 09:00:00
293,ACC100293,Commercial Account 0293,Healthcare,FL,ACTIVE,2021-10-21,2021-11-13 09:00:00
294,ACC100294,Commercial Account 0294,Hospitality,NY,ACTIVE,2021-10-22,2021-11-15 09:00:00
295,ACC100295,Commercial Account 0295,Retail,IL,ACTIVE,2021-10-23,2021-11-17 09:00:00
296,ACC100296,Commercial Account 0296,Construction,CA,ACTIVE,2021-10-24,2021-11-19 09:00:00
297,ACC100297,Commercial Account 0297,Manufacturing,TX,ACTIVE,2021-10-25,2021-11-21 09:00:00
298,ACC100298,Commercial Account 0298,Technology,FL,ACTIVE,2021-10-26,2021-11-23 09:00:00
299,ACC100299,Commercial Account 0299,Transportation,NY,ACTIVE,2021-10-27,2021-11-25 09:00:00
300,ACC100300,Commercial Account 0300,Healthcare,IL,CLOSED,2021-10-28,2021-10-28 09:00:00
301,ACC100301,Commercial Account 0301,Hospitality,CA,ACTIVE,2021-10-29,2021-10-30 09:00:00
302,ACC100302,Commercial Account 0302,Retail,TX,ACTIVE,2021-10-30,2021-11-01 09:00:00
303,ACC100303,Commercial Account 0303,Construction,FL,ACTIVE,2021-10-31,2021-11-03 09:00:00
304,ACC100304,Commercial Account 0304,Manufacturing,NY,ACTIVE,2021-11-01,2021-11-05 09:00:00
305,ACC100305,Commercial Account 0305,Technology,IL,ACTIVE,2021-11-02,2021-11-07 09:00:00
306,ACC100306,Commercial Account 0306,Transportation,CA,ACTIVE,2021-11-03,2021-11-09 09:00:00
307,ACC100307,Commercial Account 0307,Healthcare,TX,ACTIVE,2021-11-04,2021-11-11 09:00:00
308,ACC100308,Commercial Account 0308,Hospitality,FL,ACTIVE,2021-11-05,2021-11-13 09:00:00
309,ACC100309,Commercial Account 0309,Retail,NY,ACTIVE,2021-11-06,2021-11-15 09:00:00
310,ACC100310,Commercial Account 0310,Construction,IL,INACTIVE,2021-11-07,2021-11-17 09:00:00
311,ACC100311,Commercial Account 0311,Manufacturing,CA,ACTIVE,2021-11-08,2021-11-19 09:00:00
312,ACC100312,Commercial Account 0312,Technology,TX,ACTIVE,2021-11-09,2021-11-21 09:00:00
313,ACC100313,Commercial Account 0313,Transportation,FL,ACTIVE,2021-11-10,2021-11-23 09:00:00
314,ACC100314,Commercial Account 0314,Healthcare,NY,ACTIVE,2021-11-11,2021-11-25 09:00:00
315,ACC100315,Commercial Account 0315,Hospitality,IL,ACTIVE,2021-11-12,2021-11-27 09:00:00
316,ACC100316,Commercial Account 0316,Retail,CA,ACTIVE,2021-11-13,2021-11-29 09:00:00
317,ACC100317,Commercial Account 0317,Construction,TX,ACTIVE,2021-11-14,2021-12-01 09:00:00
318,ACC100318,Commercial Account 0318,Manufacturing,FL,ACTIVE,2021-11-15,2021-12-03 09:00:00
319,ACC100319,Commercial Account 0319,Technology,NY,ACTIVE,2021-11-16,2021-12-05 09:00:00
320,ACC100320,Commercial Account 0320,Transportation,IL,CLOSED,2021-11-17,2021-12-07 09:00:00
321,ACC100321,Commercial Account 0321,Healthcare,CA,ACTIVE,2021-11-18,2021-12-09 09:00:00
322,ACC100322,Commercial Account 0322,Hospitality,TX,ACTIVE,2021-11-19,2021-12-11 09:00:00
323,ACC100323,Commercial Account 0323,Retail,FL,ACTIVE,2021-11-20,2021-12-13 09:00:00
324,ACC100324,Commercial Account 0324,Construction,NY,ACTIVE,2021-11-21,2021-12-15 09:00:00
325,ACC100325,Commercial Account 0325,Manufacturing,IL,ACTIVE,2021-11-22,2021-12-17 09:00:00
326,ACC100326,Commercial Account 0326,Technology,CA,ACTIVE,2021-11-23,2021-12-19 09:00:00
327,ACC100327,Commercial Account 0327,Transportation,TX,ACTIVE,2021-11-24,2021-12-21 09:00:00
328,ACC100328,Commercial Account 0328,Healthcare,FL,ACTIVE,2021-11-25,2021-12-23 09:00:00
329,ACC100329,Commercial Account 0329,Hospitality,NY,ACTIVE,2021-11-26,2021-12-25 09:00:00
330,ACC100330,Commercial Account 0330,Retail,IL,INACTIVE,2021-11-27,2021-11-27 09:00:00
331,ACC100331,Commercial Account 0331,Construction,CA,ACTIVE,2021-11-28,2021-11-29 09:00:00
332,ACC100332,Commercial Account 0332,Manufacturing,TX,ACTIVE,2021-11-29,2021-12-01 09:00:00
333,ACC100333,Commercial Account 0333,Technology,FL,ACTIVE,2021-11-30,2021-12-03 09:00:00
334,ACC100334,Commercial Account 0334,Transportation,NY,ACTIVE,2021-12-01,2021-12-05 09:00:00
335,ACC100335,Commercial Account 0335,Healthcare,IL,ACTIVE,2021-12-02,2021-12-07 09:00:00
336,ACC100336,Commercial Account 0336,Hospitality,CA,ACTIVE,2021-12-03,2021-12-09 09:00:00
337,ACC100337,Commercial Account 0337,Retail,TX,ACTIVE,2021-12-04,2021-12-11 09:00:00
338,ACC100338,Commercial Account 0338,Construction,FL,ACTIVE,2021-12-05,2021-12-13 09:00:00
339,ACC100339,Commercial Account 0339,Manufacturing,NY,ACTIVE,2021-12-06,2021-12-15 09:00:00
340,ACC100340,Commercial Account 0340,Technology,IL,CLOSED,2021-12-07,2021-12-17 09:00:00
341,ACC100341,Commercial Account 0341,Transportation,CA,ACTIVE,2021-12-08,2021-12-19 09:00:00
342,ACC100342,Commercial Account 0342,Healthcare,TX,ACTIVE,2021-12-09,2021-12-21 09:00:00
343,ACC100343,Commercial Account 0343,Hospitality,FL,ACTIVE,2021-12-10,2021-12-23 09:00:00
344,ACC100344,Commercial Account 0344,Retail,NY,ACTIVE,2021-12-11,2021-12-25 09:00:00
345,ACC100345,Commercial Account 0345,Construction,IL,ACTIVE,2021-12-12,2021-12-27 09:00:00
346,ACC100346,Commercial Account 0346,Manufacturing,CA,ACTIVE,2021-12-13,2021-12-29 09:00:00
347,ACC100347,Commercial Account 0347,Technology,TX,ACTIVE,2021-12-14,2021-12-31 09:00:00
348,ACC100348,Commercial Account 0348,Transportation,FL,ACTIVE,2021-12-15,2022-01-02 09:00:00
349,ACC100349,Commercial Account 0349,Healthcare,NY,ACTIVE,2021-12-16,2022-01-04 09:00:00
350,ACC100350,Commercial Account 0350,Hospitality,IL,INACTIVE,2021-12-17,2022-01-06 09:00:00
351,ACC100351,Commercial Account 0351,Retail,CA,ACTIVE,2021-12-18,2022-01-08 09:00:00
352,ACC100352,Commercial Account 0352,Construction,TX,ACTIVE,2021-12-19,2022-01-10 09:00:00
353,ACC100353,Commercial Account 0353,Manufacturing,FL,ACTIVE,2021-12-20,2022-01-12 09:00:00
354,ACC100354,Commercial Account 0354,Technology,NY,ACTIVE,2021-12-21,2022-01-14 09:00:00
355,ACC100355,Commercial Account 0355,Transportation,IL,ACTIVE,2021-12-22,2022-01-16 09:00:00
356,ACC100356,Commercial Account 0356,Healthcare,CA,ACTIVE,2021-12-23,2022-01-18 09:00:00
357,ACC100357,Commercial Account 0357,Hospitality,TX,ACTIVE,2021-12-24,2022-01-20 09:00:00
358,ACC100358,Commercial Account 0358,Retail,FL,ACTIVE,2021-12-25,2022-01-22 09:00:00
359,ACC100359,Commercial Account 0359,Construction,NY,ACTIVE,2021-12-26,2022-01-24 09:00:00
360,ACC100360,Commercial Account 0360,Manufacturing,IL,CLOSED,2021-12-27,2021-12-27 09:00:00
361,ACC100361,Commercial Account 0361,Technology,CA,ACTIVE,2021-12-28,2021-12-29 09:00:00
362,ACC100362,Commercial Account 0362,Transportation,TX,ACTIVE,2021-12-29,2021-12-31 09:00:00
363,ACC100363,Commercial Account 0363,Healthcare,FL,ACTIVE,2021-12-30,2022-01-02 09:00:00
364,ACC100364,Commercial Account 0364,Hospitality,NY,ACTIVE,2021-12-31,2022-01-04 09:00:00
365,ACC100365,Commercial Account 0365,Retail,IL,ACTIVE,2022-01-01,2022-01-06 09:00:00
366,ACC100366,Commercial Account 0366,Construction,CA,ACTIVE,2022-01-02,2022-01-08 09:00:00
367,ACC100367,Commercial Account 0367,Manufacturing,TX,ACTIVE,2022-01-03,2022-01-10 09:00:00
368,ACC100368,Commercial Account 0368,Technology,FL,ACTIVE,2022-01-04,2022-01-12 09:00:00
369,ACC100369,Commercial Account 0369,Transportation,NY,ACTIVE,2022-01-05,2022-01-14 09:00:00
370,ACC100370,Commercial Account 0370,Healthcare,IL,INACTIVE,2022-01-06,2022-01-16 09:00:00
371,ACC100371,Commercial Account 0371,Hospitality,CA,ACTIVE,2022-01-07,2022-01-18 09:00:00
372,ACC100372,Commercial Account 0372,Retail,TX,ACTIVE,2022-01-08,2022-01-20 09:00:00
373,ACC100373,Commercial Account 0373,Construction,FL,ACTIVE,2022-01-09,2022-01-22 09:00:00
374,ACC100374,Commercial Account 0374,Manufacturing,NY,ACTIVE,2022-01-10,2022-01-24 09:00:00
375,ACC100375,Commercial Account 0375,Technology,IL,ACTIVE,2022-01-11,2022-01-26 09:00:00
376,ACC100376,Commercial Account 0376,Transportation,CA,ACTIVE,2022-01-12,2022-01-28 09:00:00
377,ACC100377,Commercial Account 0377,Healthcare,TX,ACTIVE,2022-01-13,2022-01-30 09:00:00
378,ACC100378,Commercial Account 0378,Hospitality,FL,ACTIVE,2022-01-14,2022-02-01 09:00:00
379,ACC100379,Commercial Account 0379,Retail,NY,ACTIVE,2022-01-15,2022-02-03 09:00:00
380,ACC100380,Commercial Account 0380,Construction,IL,CLOSED,2022-01-16,2022-02-05 09:00:00
381,ACC100381,Commercial Account 0381,Manufacturing,CA,ACTIVE,2022-01-17,2022-02-07 09:00:00
382,ACC100382,Commercial Account 0382,Technology,TX,ACTIVE,2022-01-18,2022-02-09 09:00:00
383,ACC100383,Commercial Account 0383,Transportation,FL,ACTIVE,2022-01-19,2022-02-11 09:00:00
384,ACC100384,Commercial Account 0384,Healthcare,NY,ACTIVE,2022-01-20,2022-02-13 09:00:00
385,ACC100385,Commercial Account 0385,Hospitality,IL,ACTIVE,2022-01-21,2022-02-15 09:00:00
386,ACC100386,Commercial Account 0386,Retail,CA,ACTIVE,2022-01-22,2022-02-17 09:00:00
387,ACC100387,Commercial Account 0387,Construction,TX,ACTIVE,2022-01-23,2022-02-19 09:00:00
388,ACC100388,Commercial Account 0388,Manufacturing,FL,ACTIVE,2022-01-24,2022-02-21 09:00:00
389,ACC100389,Commercial Account 0389,Technology,NY,ACTIVE,2022-01-25,2022-02-23 09:00:00
390,ACC100390,Commercial Account 0390,Transportation,IL,INACTIVE,2022-01-26,2022-01-26 09:00:00
391,ACC100391,Commercial Account 0391,Healthcare,CA,ACTIVE,2022-01-27,2022-01-28 09:00:00
392,ACC100392,Commercial Account 0392,Hospitality,TX,ACTIVE,2022-01-28,2022-01-30 09:00:00
393,ACC100393,Commercial Account 0393,Retail,FL,ACTIVE,2022-01-29,2022-02-01 09:00:00
394,ACC100394,Commercial Account 0394,Construction,NY,ACTIVE,2022-01-30,2022-02-03 09:00:00
395,ACC100395,Commercial Account 0395,Manufacturing,IL,ACTIVE,2022-01-31,2022-02-05 09:00:00
396,ACC100396,Commercial Account 0396,Technology,CA,ACTIVE,2022-02-01,2022-02-07 09:00:00
397,ACC100397,Commercial Account 0397,Transportation,TX,ACTIVE,2022-02-02,2022-02-09 09:00:00
398,ACC100398,Commercial Account 0398,Healthcare,FL,ACTIVE,2022-02-03,2022-02-11 09:00:00
399,ACC100399,Commercial Account 0399,Hospitality,NY,ACTIVE,2022-02-04,2022-02-13 09:00:00
400,ACC100400,Commercial Account 0400,Retail,IL,CLOSED,2022-02-05,2022-02-15 09:00:00
401,ACC100401,Commercial Account 0401,Construction,CA,ACTIVE,2022-02-06,2022-02-17 09:00:00
402,ACC100402,Commercial Account 0402,Manufacturing,TX,ACTIVE,2022-02-07,2022-02-19 09:00:00
403,ACC100403,Commercial Account 0403,Technology,FL,ACTIVE,2022-02-08,2022-02-21 09:00:00
404,ACC100404,Commercial Account 0404,Transportation,NY,ACTIVE,2022-02-09,2022-02-23 09:00:00
405,ACC100405,Commercial Account 0405,Healthcare,IL,ACTIVE,2022-02-10,2022-02-25 09:00:00
406,ACC100406,Commercial Account 0406,Hospitality,CA,ACTIVE,2022-02-11,2022-02-27 09:00:00
407,ACC100407,Commercial Account 0407,Retail,TX,ACTIVE,2022-02-12,2022-03-01 09:00:00
408,ACC100408,Commercial Account 0408,Construction,FL,ACTIVE,2022-02-13,2022-03-03 09:00:00
409,ACC100409,Commercial Account 0409,Manufacturing,NY,ACTIVE,2022-02-14,2022-03-05 09:00:00
410,ACC100410,Commercial Account 0410,Technology,IL,INACTIVE,2022-02-15,2022-03-07 09:00:00
411,ACC100411,Commercial Account 0411,Transportation,CA,ACTIVE,2022-02-16,2022-03-09 09:00:00
412,ACC100412,Commercial Account 0412,Healthcare,TX,ACTIVE,2022-02-17,2022-03-11 09:00:00
413,ACC100413,Commercial Account 0413,Hospitality,FL,ACTIVE,2022-02-18,2022-03-13 09:00:00
414,ACC100414,Commercial Account 0414,Retail,NY,ACTIVE,2022-02-19,2022-03-15 09:00:00
415,ACC100415,Commercial Account 0415,Construction,IL,ACTIVE,2022-02-20,2022-03-17 09:00:00
416,ACC100416,Commercial Account 0416,Manufacturing,CA,ACTIVE,2022-02-21,2022-03-19 09:00:00
417,ACC100417,Commercial Account 0417,Technology,TX,ACTIVE,2022-02-22,2022-03-21 09:00:00
418,ACC100418,Commercial Account 0418,Transportation,FL,ACTIVE,2022-02-23,2022-03-23 09:00:00
419,ACC100419,Commercial Account 0419,Healthcare,NY,ACTIVE,2022-02-24,2022-03-25 09:00:00
420,ACC100420,Commercial Account 0420,Hospitality,IL,CLOSED,2022-02-25,2022-02-25 09:00:00
421,ACC100421,Commercial Account 0421,Retail,CA,ACTIVE,2022-02-26,2022-02-27 09:00:00
422,ACC100422,Commercial Account 0422,Construction,TX,ACTIVE,2022-02-27,2022-03-01 09:00:00
423,ACC100423,Commercial Account 0423,Manufacturing,FL,ACTIVE,2022-02-28,2022-03-03 09:00:00
424,ACC100424,Commercial Account 0424,Technology,NY,ACTIVE,2022-03-01,2022-03-05 09:00:00
425,ACC100425,Commercial Account 0425,Transportation,IL,ACTIVE,2022-03-02,2022-03-07 09:00:00
426,ACC100426,Commercial Account 0426,Healthcare,CA,ACTIVE,2022-03-03,2022-03-09 09:00:00
427,ACC100427,Commercial Account 0427,Hospitality,TX,ACTIVE,2022-03-04,2022-03-11 09:00:00
428,ACC100428,Commercial Account 0428,Retail,FL,ACTIVE,2022-03-05,2022-03-13 09:00:00
429,ACC100429,Commercial Account 0429,Construction,NY,ACTIVE,2022-03-06,2022-03-15 09:00:00
430,ACC100430,Commercial Account 0430,Manufacturing,IL,INACTIVE,2022-03-07,2022-03-17 09:00:00
431,ACC100431,Commercial Account 0431,Technology,CA,ACTIVE,2022-03-08,2022-03-19 09:00:00
432,ACC100432,Commercial Account 0432,Transportation,TX,ACTIVE,2022-03-09,2022-03-21 09:00:00
433,ACC100433,Commercial Account 0433,Healthcare,FL,ACTIVE,2022-03-10,2022-03-23 09:00:00
434,ACC100434,Commercial Account 0434,Hospitality,NY,ACTIVE,2022-03-11,2022-03-25 09:00:00
435,ACC100435,Commercial Account 0435,Retail,IL,ACTIVE,2022-03-12,2022-03-27 09:00:00
436,ACC100436,Commercial Account 0436,Construction,CA,ACTIVE,2022-03-13,2022-03-29 09:00:00
437,ACC100437,Commercial Account 0437,Manufacturing,TX,ACTIVE,2022-03-14,2022-03-31 09:00:00
438,ACC100438,Commercial Account 0438,Technology,FL,ACTIVE,2022-03-15,2022-04-02 09:00:00
439,ACC100439,Commercial Account 0439,Transportation,NY,ACTIVE,2022-03-16,2022-04-04 09:00:00
440,ACC100440,Commercial Account 0440,Healthcare,IL,CLOSED,2022-03-17,2022-04-06 09:00:00
441,ACC100441,Commercial Account 0441,Hospitality,CA,ACTIVE,2022-03-18,2022-04-08 09:00:00
442,ACC100442,Commercial Account 0442,Retail,TX,ACTIVE,2022-03-19,2022-04-10 09:00:00
443,ACC100443,Commercial Account 0443,Construction,FL,ACTIVE,2022-03-20,2022-04-12 09:00:00
444,ACC100444,Commercial Account 0444,Manufacturing,NY,ACTIVE,2022-03-21,2022-04-14 09:00:00
445,ACC100445,Commercial Account 0445,Technology,IL,ACTIVE,2022-03-22,2022-04-16 09:00:00
446,ACC100446,Commercial Account 0446,Transportation,CA,ACTIVE,2022-03-23,2022-04-18 09:00:00
447,ACC100447,Commercial Account 0447,Healthcare,TX,ACTIVE,2022-03-24,2022-04-20 09:00:00
448,ACC100448,Commercial Account 0448,Hospitality,FL,ACTIVE,2022-03-25,2022-04-22 09:00:00
449,ACC100449,Commercial Account 0449,Retail,NY,ACTIVE,2022-03-26,2022-04-24 09:00:00
450,ACC100450,Commercial Account 0450,Construction,IL,INACTIVE,2022-03-27,2022-03-27 09:00:00
451,ACC100451,Commercial Account 0451,Manufacturing,CA,ACTIVE,2022-03-28,2022-03-29 09:00:00
452,ACC100452,Commercial Account 0452,Technology,TX,ACTIVE,2022-03-29,2022-03-31 09:00:00
453,ACC100453,Commercial Account 0453,Transportation,FL,ACTIVE,2022-03-30,2022-04-02 09:00:00
454,ACC100454,Commercial Account 0454,Healthcare,NY,ACTIVE,2022-03-31,2022-04-04 09:00:00
455,ACC100455,Commercial Account 0455,Hospitality,IL,ACTIVE,2022-04-01,2022-04-06 09:00:00
456,ACC100456,Commercial Account 0456,Retail,CA,ACTIVE,2022-04-02,2022-04-08 09:00:00
457,ACC100457,Commercial Account 0457,Construction,TX,ACTIVE,2022-04-03,2022-04-10 09:00:00
458,ACC100458,Commercial Account 0458,Manufacturing,FL,ACTIVE,2022-04-04,2022-04-12 09:00:00
459,ACC100459,Commercial Account 0459,Technology,NY,ACTIVE,2022-04-05,2022-04-14 09:00:00
460,ACC100460,Commercial Account 0460,Transportation,IL,CLOSED,2022-04-06,2022-04-16 09:00:00
461,ACC100461,Commercial Account 0461,Healthcare,CA,ACTIVE,2022-04-07,2022-04-18 09:00:00
462,ACC100462,Commercial Account 0462,Hospitality,TX,ACTIVE,2022-04-08,2022-04-20 09:00:00
463,ACC100463,Commercial Account 0463,Retail,FL,ACTIVE,2022-04-09,2022-04-22 09:00:00
464,ACC100464,Commercial Account 0464,Construction,NY,ACTIVE,2022-04-10,2022-04-24 09:00:00
465,ACC100465,Commercial Account 0465,Manufacturing,IL,ACTIVE,2022-04-11,2022-04-26 09:00:00
466,ACC100466,Commercial Account 0466,Technology,CA,ACTIVE,2022-04-12,2022-04-28 09:00:00
467,ACC100467,Commercial Account 0467,Transportation,TX,ACTIVE,2022-04-13,2022-04-30 09:00:00
468,ACC100468,Commercial Account 0468,Healthcare,FL,ACTIVE,2022-04-14,2022-05-02 09:00:00
469,ACC100469,Commercial Account 0469,Hospitality,NY,ACTIVE,2022-04-15,2022-05-04 09:00:00
470,ACC100470,Commercial Account 0470,Retail,IL,INACTIVE,2022-04-16,2022-05-06 09:00:00
471,ACC100471,Commercial Account 0471,Construction,CA,ACTIVE,2022-04-17,2022-05-08 09:00:00
472,ACC100472,Commercial Account 0472,Manufacturing,TX,ACTIVE,2022-04-18,2022-05-10 09:00:00
473,ACC100473,Commercial Account 0473,Technology,FL,ACTIVE,2022-04-19,2022-05-12 09:00:00
474,ACC100474,Commercial Account 0474,Transportation,NY,ACTIVE,2022-04-20,2022-05-14 09:00:00
475,ACC100475,Commercial Account 0475,Healthcare,IL,ACTIVE,2022-04-21,2022-05-16 09:00:00
476,ACC100476,Commercial Account 0476,Hospitality,CA,ACTIVE,2022-04-22,2022-05-18 09:00:00
477,ACC100477,Commercial Account 0477,Retail,TX,ACTIVE,2022-04-23,2022-05-20 09:00:00
478,ACC100478,Commercial Account 0478,Construction,FL,ACTIVE,2022-04-24,2022-05-22 09:00:00
479,ACC100479,Commercial Account 0479,Manufacturing,NY,ACTIVE,2022-04-25,2022-05-24 09:00:00
480,ACC100480,Commercial Account 0480,Technology,IL,CLOSED,2022-04-26,2022-04-26 09:00:00
481,ACC100481,Commercial Account 0481,Transportation,CA,ACTIVE,2022-04-27,2022-04-28 09:00:00
482,ACC100482,Commercial Account 0482,Healthcare,TX,ACTIVE,2022-04-28,2022-04-30 09:00:00
483,ACC100483,Commercial Account 0483,Hospitality,FL,ACTIVE,2022-04-29,2022-05-02 09:00:00
484,ACC100484,Commercial Account 0484,Retail,NY,ACTIVE,2022-04-30,2022-05-04 09:00:00
485,ACC100485,Commercial Account 0485,Construction,IL,ACTIVE,2022-05-01,2022-05-06 09:00:00
486,ACC100486,Commercial Account 0486,Manufacturing,CA,ACTIVE,2022-05-02,2022-05-08 09:00:00
487,ACC100487,Commercial Account 0487,Technology,TX,ACTIVE,2022-05-03,2022-05-10 09:00:00
488,ACC100488,Commercial Account 0488,Transportation,FL,ACTIVE,2022-05-04,2022-05-12 09:00:00
489,ACC100489,Commercial Account 0489,Healthcare,NY,ACTIVE,2022-05-05,2022-05-14 09:00:00
490,ACC100490,Commercial Account 0490,Hospitality,IL,INACTIVE,2022-05-06,2022-05-16 09:00:00
491,ACC100491,Commercial Account 0491,Retail,CA,ACTIVE,2022-05-07,2022-05-18 09:00:00
492,ACC100492,Commercial Account 0492,Construction,TX,ACTIVE,2022-05-08,2022-05-20 09:00:00
493,ACC100493,Commercial Account 0493,Manufacturing,FL,ACTIVE,2022-05-09,2022-05-22 09:00:00
494,ACC100494,Commercial Account 0494,Technology,NY,ACTIVE,2022-05-10,2022-05-24 09:00:00
495,ACC100495,Commercial Account 0495,Transportation,IL,ACTIVE,2022-05-11,2022-05-26 09:00:00
