claim_id,policy_id,claim_number,claim_date,claim_status,claim_type,paid_amount,reserve_amount,recovery_amount,incurred_amount,loss_date,reported_date
221,221,CLM0000221,2022-08-10,OPEN,Theft,4856.57,4769.03,262.0,9363.6,2022-07-28,2022-08-14
222,222,CLM0000222,2022-08-11,UNDER_REVIEW,Liability,1704.74,2057.17,2241.38,1520.53,2022-07-31,2022-08-15
223,223,CLM0000223,2022-08-12,APPROVED,Glass,8904.99,11574.13,1107.75,19371.37,2022-08-11,2022-08-17
224,224,CLM0000224,2022-08-13,REJECTED,Windstorm,11748.4,21741.03,2607.26,30882.17,2022-07-30,2022-08-18
225,225,CLM0000225,2022-08-14,CLOSED,Collision,14460.39,1990.22,2394.91,14055.7,2022-08-02,2022-08-17
226,226,CLM0000226,2022-08-15,OPEN,Fire,10291.46,12511.59,4548.5,18254.55,2022-08-13,2022-08-15
227,227,CLM0000227,2022-08-16,UNDER_REVIEW,Flood,4831.68,4134.18,630.96,8334.9,2022-08-06,2022-08-19
228,228,CLM0000228,2022-08-17,APPROVED,Theft,14919.42,13498.64,2268.58,26149.48,2022-08-04,2022-08-17
229,229,CLM0000229,2022-08-18,REJECTED,Liability,11896.44,3303.14,3273.56,11926.02,2022-08-12,2022-08-21
230,230,CLM0000230,2022-08-19,CLOSED,Glass,6773.32,6098.09,1694.66,11176.75,2022-08-05,2022-08-22
231,231,CLM0000231,2022-08-20,OPEN,Windstorm,6239.84,2829.6,2133.82,6935.62,2022-08-12,2022-08-22
232,232,CLM0000232,2022-08-21,UNDER_REVIEW,Collision,14303.89,17327.12,2371.34,29259.67,2022-08-19,2022-08-21
233,233,CLM0000233,2022-08-22,APPROVED,Fire,1398.45,2865.83,3693.98,570.3,2022-08-18,2022-08-26
234,234,CLM0000234,2022-08-23,REJECTED,Flood,899.71,23937.3,2808.42,22028.59,2022-08-20,2022-08-26
235,235,CLM0000235,2022-08-24,CLOSED,Theft,5303.97,16800.84,3751.42,18353.39,2022-08-23,2022-08-26
236,236,CLM0000236,2022-08-25,OPEN,Liability,9006.15,9115.33,2889.59,15231.89,2022-08-19,2022-08-26
237,237,CLM0000237,2022-08-26,UNDER_REVIEW,Glass,9851.04,5994.0,541.09,15303.95,2022-08-15,2022-08-26
238,238,CLM0000238,2022-08-27,APPROVED,Windstorm,11439.08,14565.45,4036.11,21968.42,2022-08-27,2022-08-31
239,239,CLM0000239,2022-08-28,REJECTED,Collision,13936.26,20821.79,1337.24,33420.81,2022-08-23,2022-08-30
240,240,CLM0000240,2022-08-29,CLOSED,Fire,10540.48,8070.12,1699.12,16911.48,2022-08-29,2022-08-30
241,241,CLM0000241,2022-08-30,OPEN,Flood,13047.94,14374.87,2003.92,25418.89,2022-08-26,2022-09-04
242,242,CLM0000242,2022-08-31,UNDER_REVIEW,Theft,9497.58,1251.1,3730.56,7018.12,2022-08-25,2022-09-03
243,243,CLM0000243,2022-09-01,APPROVED,Liability,6297.49,8851.95,1850.27,13299.17,2022-08-22,2022-09-05
244,244,CLM0000244,2022-09-02,REJECTED,Glass,8943.36,22141.88,777.9,30307.34,2022-09-01,2022-09-07
245,245,CLM0000245,2022-09-03,CLOSED,Windstorm,1223.72,11356.27,2120.07,10459.92,2022-08-20,2022-09-06
246,246,CLM0000246,2022-09-04,OPEN,Collision,4097.5,18996.11,569.09,22524.52,2022-08-22,2022-09-04
247,247,CLM0000247,2022-09-05,UNDER_REVIEW,Fire,4248.7,17122.91,2433.16,18938.45,2022-08-27,2022-09-05
248,248,CLM0000248,2022-09-06,APPROVED,Flood,3307.78,24618.92,273.91,27652.79,2022-08-31,2022-09-08
249,249,CLM0000249,2022-09-07,REJECTED,Theft,14179.86,19300.06,3820.8,29659.12,2022-08-29,2022-09-09
250,250,CLM0000250,2022-09-08,CLOSED,Liability,1799.77,12685.94,2153.28,12332.43,2022-09-04,2022-09-11
251,251,CLM0000251,2022-09-09,OPEN,Glass,7988.74,6137.71,2793.62,11332.83,2022-08-29,2022-09-09
252,252,CLM0000252,2022-09-10,UNDER_REVIEW,Windstorm,5956.07,18680.01,2181.1,22454.98,2022-08-27,2022-09-10
253,253,CLM0000253,2022-09-11,APPROVED,Collision,12931.65,14606.1,2867.0,24670.75,2022-08-29,2022-09-13
254,254,CLM0000254,2022-09-12,REJECTED,Fire,1727.6,1010.99,1623.84,1114.75,2022-08-29,2022-09-17
255,255,CLM0000255,2022-09-13,CLOSED,Flood,13796.55,2659.18,4222.42,12233.31,2022-09-06,2022-09-16
256,256,CLM0000256,2022-09-14,OPEN,Theft,8833.07,13337.08,1978.83,20191.32,2022-09-05,2022-09-19
257,257,CLM0000257,2022-09-15,UNDER_REVIEW,Liability,5092.7,8660.18,840.66,12912.22,2022-09-12,2022-09-19
258,258,CLM0000258,2022-09-16,APPROVED,Glass,7649.28,22695.11,1746.88,28597.51,2022-09-12,2022-09-17
259,259,CLM0000259,2022-09-17,REJECTED,Windstorm,1542.07,6771.22,867.5,7445.79,2022-09-13,2022-09-22
260,260,CLM0000260,2022-09-18,CLOSED,Collision,1130.3,23806.66,3139.74,21797.22,2022-09-04,2022-09-22
261,261,CLM0000261,2022-09-19,OPEN,Fire,11398.16,11498.18,4620.77,18275.57,2022-09-09,2022-09-24
262,262,CLM0000262,2022-09-20,UNDER_REVIEW,Flood,4742.08,11274.19,2344.61,13671.66,2022-09-11,2022-09-22
263,263,CLM0000263,2022-09-21,APPROVED,Theft,8871.3,9122.58,370.95,17622.93,2022-09-07,2022-09-24
264,264,CLM0000264,2022-09-22,REJECTED,Liability,564.11,9534.07,1435.39,8662.79,2022-09-20,2022-09-26
265,265,CLM0000265,2022-09-23,CLOSED,Glass,8911.2,9919.82,2901.65,15929.37,2022-09-22,2022-09-26
266,266,CLM0000266,2022-09-24,OPEN,Windstorm,13635.75,14505.59,941.2,27200.14,2022-09-09,2022-09-28
267,267,CLM0000267,2022-09-25,UNDER_REVIEW,Collision,2262.92,2015.91,517.51,3761.32,2022-09-15,2022-09-30
268,268,CLM0000268,2022-09-26,APPROVED,Fire,1264.94,16330.11,195.71,17399.34,2022-09-12,2022-09-29
269,269,CLM0000269,2022-09-27,REJECTED,Flood,7861.03,15440.23,1819.49,21481.77,2022-09-18,2022-09-30
270,270,CLM0000270,2022-09-28,CLOSED,Theft,6131.54,8790.0,2989.43,11932.11,2022-09-18,2022-09-28
271,271,CLM0000271,2022-09-29,OPEN,Liability,4945.36,14170.1,1932.82,17182.64,2022-09-21,2022-10-04
272,272,CLM0000272,2022-09-30,UNDER_REVIEW,Glass,12773.49,24128.05,3013.5,33888.04,2022-09-26,2022-10-02
273,273,CLM0000273,2022-10-01,APPROVED,Windstorm,1222.53,16758.5,4583.73,13397.3,2022-09-22,2022-10-06
274,274,CLM0000274,2022-10-02,REJECTED,Collision,10477.2,10102.97,2975.21,17604.96,2022-09-30,2022-10-04
275,275,CLM0000275,2022-10-03,CLOSED,Fire,8383.83,16265.58,1642.38,23007.03,2022-09-29,2022-10-08
276,276,CLM0000276,2022-10-04,OPEN,Flood,10542.46,23704.16,4985.82,29260.8,2022-10-02,2022-10-09
277,277,CLM0000277,2022-10-05,UNDER_REVIEW,Theft,10056.84,12957.97,91.15,22923.66,2022-09-26,2022-10-06
278,278,CLM0000278,2022-10-06,APPROVED,Liability,14267.54,8872.44,3830.78,19309.2,2022-09-30,2022-10-07
279,279,CLM0000279,2022-10-07,REJECTED,Glass,14999.65,4296.16,1478.96,17816.85,2022-10-04,2022-10-11
280,280,CLM0000280,2022-10-08,CLOSED,Windstorm,11563.12,20960.44,4418.41,28105.15,2022-10-07,2022-10-13
281,281,CLM0000281,2022-10-09,OPEN,Collision,5051.47,19274.54,655.25,23670.76,2022-09-27,2022-10-10
282,282,CLM0000282,2022-10-10,UNDER_REVIEW,Fire,2433.71,20867.95,3855.49,19446.17,2022-10-05,2022-10-15
283,283,CLM0000283,2022-10-11,APPROVED,Flood,6565.1,10566.04,3381.81,13749.33,2022-10-04,2022-10-14
284,284,CLM0000284,2022-10-12,REJECTED,Theft,9158.93,18933.58,3919.0,24173.51,2022-10-05,2022-10-16
285,285,CLM0000285,2022-10-13,CLOSED,Liability,3587.53,24157.12,3921.85,23822.8,2022-10-07,2022-10-15
286,286,CLM0000286,2022-10-14,OPEN,Glass,10174.6,14475.28,2202.99,22446.89,2022-10-05,2022-10-17
287,287,CLM0000287,2022-10-15,UNDER_REVIEW,Windstorm,7543.6,10757.19,810.29,17490.5,2022-10-09,2022-10-19
288,288,CLM0000288,2022-10-16,APPROVED,Collision,2075.98,6625.08,3205.9,5495.16,2022-10-05,2022-10-20
289,289,CLM0000289,2022-10-17,REJECTED,Fire,14014.4,17929.32,2579.55,29364.17,2022-10-14,2022-10-19
290,290,CLM0000290,2022-10-18,CLOSED,Flood,1258.13,4427.65,2246.6,3439.18,2022-10-14,2022-10-21
291,291,CLM0000291,2022-10-19,OPEN,Theft,1375.7,22807.37,4083.52,20099.55,2022-10-08,2022-10-19
292,292,CLM0000292,2022-10-20,UNDER_REVIEW,Liability,6223.45,10213.12,1869.81,14566.76,2022-10-08,2022-10-20
293,293,CLM0000293,2022-10-21,APPROVED,Glass,5623.69,1190.59,4654.13,2160.15,2022-10-11,2022-10-22
294,294,CLM0000294,2022-10-22,REJECTED,Windstorm,2063.99,7528.55,4148.81,5443.73,2022-10-18,2022-10-27
295,295,CLM0000295,2022-10-23,CLOSED,Collision,7036.65,15576.03,4529.29,18083.39,2022-10-23,2022-10-25
296,296,CLM0000296,2022-10-24,OPEN,Fire,3234.82,4163.23,4701.13,2696.92,2022-10-11,2022-10-24
297,297,CLM0000297,2022-10-25,UNDER_REVIEW,Flood,11642.59,6322.19,609.24,17355.54,2022-10-18,2022-10-28
298,298,CLM0000298,2022-10-26,APPROVED,Theft,9584.28,15758.86,314.04,25029.1,2022-10-11,2022-10-30
299,299,CLM0000299,2022-10-27,REJECTED,Liability,8040.81,15982.9,2875.24,21148.47,2022-10-23,2022-10-29
300,300,CLM0000300,2022-10-28,CLOSED,Glass,6438.58,15562.83,1202.82,20798.59,2022-10-15,2022-10-29
301,301,CLM0000301,2022-10-29,OPEN,Windstorm,9965.57,2597.54,4873.27,7689.84,2022-10-27,2022-11-02
302,302,CLM0000302,2022-10-30,UNDER_REVIEW,Collision,8161.23,19767.1,2538.11,25390.22,2022-10-30,2022-11-02
303,303,CLM0000303,2022-10-31,APPROVED,Fire,13099.97,1566.59,1934.41,12732.15,2022-10-20,2022-11-02
304,304,CLM0000304,2022-11-01,REJECTED,Flood,11209.75,9248.8,337.8,20120.75,2022-10-25,2022-11-06
305,305,CLM0000305,2022-11-02,CLOSED,Theft,9856.57,3039.76,2909.52,9986.81,2022-10-23,2022-11-03
306,306,CLM0000306,2022-11-03,OPEN,Liability,665.04,13877.34,4067.54,10474.84,2022-10-29,2022-11-08
307,307,CLM0000307,2022-11-04,UNDER_REVIEW,Glass,6969.34,17537.04,3158.68,21347.7,2022-10-31,2022-11-04
308,308,CLM0000308,2022-11-05,APPROVED,Windstorm,10740.68,23618.33,184.92,34174.09,2022-10-30,2022-11-05
309,309,CLM0000309,2022-11-06,REJECTED,Collision,11866.64,22201.86,1577.98,32490.52,2022-10-28,2022-11-10
310,310,CLM0000310,2022-11-07,CLOSED,Fire,5973.36,20477.45,2367.0,24083.81,2022-11-06,2022-11-12
311,311,CLM0000311,2022-11-08,OPEN,Flood,2866.55,9245.87,3904.21,8208.21,2022-10-29,2022-11-10
312,312,CLM0000312,2022-11-09,UNDER_REVIEW,Theft,1867.13,9516.47,4447.43,6936.17,2022-10-26,2022-11-12
313,313,CLM0000313,2022-11-10,APPROVED,Liability,5085.55,5077.02,3460.34,6702.23,2022-10-30,2022-11-14
314,314,CLM0000314,2022-11-11,REJECTED,Glass,4000.81,2523.98,2122.5,4402.29,2022-10-29,2022-11-15
315,315,CLM0000315,2022-11-12,CLOSED,Windstorm,14926.47,4921.18,1468.83,18378.82,2022-11-09,2022-11-12
316,316,CLM0000316,2022-11-13,OPEN,Collision,4918.8,7743.18,2229.58,10432.4,2022-10-31,2022-11-14
317,317,CLM0000317,2022-11-14,UNDER_REVIEW,Fire,10346.47,9112.9,211.78,19247.59,2022-11-03,2022-11-18
318,318,CLM0000318,2022-11-15,APPROVED,Flood,14972.26,7226.61,4900.14,17298.73,2022-11-14,2022-11-15
319,319,CLM0000319,2022-11-16,REJECTED,Theft,10067.76,10452.15,2565.43,17954.48,2022-11-11,2022-11-16
320,320,CLM0000320,2022-11-17,CLOSED,Liability,2141.69,15385.54,3906.56,13620.67,2022-11-16,2022-11-18
321,321,CLM0000321,2022-11-18,OPEN,Glass,1008.5,19573.63,1831.64,18750.49,2022-11-06,2022-11-22
322,322,CLM0000322,2022-11-19,UNDER_REVIEW,Windstorm,485.78,4259.24,2249.61,2495.41,2022-11-08,2022-11-21
323,323,CLM0000323,2022-11-20,APPROVED,Collision,6659.09,2383.69,688.48,8354.3,2022-11-09,2022-11-23
324,324,CLM0000324,2022-11-21,REJECTED,Fire,4715.78,7327.9,4802.6,7241.08,2022-11-21,2022-11-26
325,325,CLM0000325,2022-11-22,CLOSED,Flood,2790.72,13184.76,4567.71,11407.77,2022-11-19,2022-11-24
326,326,CLM0000326,2022-11-23,OPEN,Theft,11624.47,17748.93,1072.85,28300.55,2022-11-14,2022-11-28
327,327,CLM0000327,2022-11-24,UNDER_REVIEW,Liability,13747.18,12534.4,613.19,25668.39,2022-11-22,2022-11-27
328,328,CLM0000328,2022-11-25,APPROVED,Glass,2589.85,17977.56,4986.31,15581.1,2022-11-15,2022-11-30
329,329,CLM0000329,2022-11-26,REJECTED,Windstorm,5211.38,2091.01,2710.86,4591.53,2022-11-17,2022-11-27
330,330,CLM0000330,2022-11-27,CLOSED,Collision,10677.14,23219.45,3188.5,30708.09,2022-11-16,2022-12-01
331,331,CLM0000331,2022-11-28,OPEN,Fire,3363.62,24635.75,3960.33,24039.04,2022-11-21,2022-12-01
332,332,CLM0000332,2022-11-29,UNDER_REVIEW,Flood,394.26,14073.53,1844.56,12623.23,2022-11-25,2022-12-03
333,333,CLM0000333,2022-11-30,APPROVED,Theft,13263.7,2110.83,1990.8,13383.73,2022-11-15,2022-12-04
334,334,CLM0000334,2022-12-01,REJECTED,Liability,6161.93,10531.12,2874.5,13818.55,2022-11-27,2022-12-03
335,335,CLM0000335,2022-12-02,CLOSED,Glass,9635.08,11524.38,3400.54,17758.92,2022-11-21,2022-12-03
336,336,CLM0000336,2022-12-03,OPEN,Windstorm,13169.4,19616.44,3198.97,29586.87,2022-11-28,2022-12-04
337,337,CLM0000337,2022-12-04,UNDER_REVIEW,Collision,6489.27,22812.45,277.06,29024.66,2022-12-01,2022-12-08
338,338,CLM0000338,2022-12-05,APPROVED,Fire,2295.23,4534.1,1613.3,5216.03,2022-11-28,2022-12-07
339,339,CLM0000339,2022-12-06,REJECTED,Flood,14212.25,13213.0,1420.24,26005.01,2022-12-04,2022-12-08
340,340,CLM0000340,2022-12-07,CLOSED,Theft,2944.53,23930.61,1372.26,25502.88,2022-11-28,2022-12-11
341,341,CLM0000341,2022-12-08,OPEN,Liability,8002.17,12813.04,843.18,19972.03,2022-12-04,2022-12-09
342,342,CLM0000342,2022-12-09,UNDER_REVIEW,Glass,9880.99,18155.5,3025.69,25010.8,2022-12-08,2022-12-09
343,343,CLM0000343,2022-12-10,APPROVED,Windstorm,1218.34,23739.4,3855.11,21102.63,2022-12-02,2022-12-15
344,344,CLM0000344,2022-12-11,REJECTED,Collision,3162.13,14517.36,3090.54,14588.95,2022-12-11,2022-12-14
345,345,CLM0000345,2022-12-12,CLOSED,Fire,13334.95,13866.65,3209.54,23992.06,2022-12-03,2022-12-15
346,346,CLM0000346,2022-12-13,OPEN,Flood,3673.17,20280.06,2030.46,21922.77,2022-11-29,2022-12-13
347,347,CLM0000347,2022-12-14,UNDER_REVIEW,Theft,10329.2,4372.97,2078.11,12624.06,2022-11-30,2022-12-15
348,348,CLM0000348,2022-12-15,APPROVED,Liability,5102.89,4019.88,4307.43,4815.34,2022-12-05,2022-12-20
349,349,CLM0000349,2022-12-16,REJECTED,Glass,14820.35,8961.58,1993.58,21788.35,2022-12-05,2022-12-20
350,350,CLM0000350,2022-12-17,CLOSED,Windstorm,8424.77,8318.34,2332.36,14410.75,2022-12-09,2022-12-20
351,351,CLM0000351,2022-12-18,OPEN,Collision,3718.78,2871.89,1451.06,5139.61,2022-12-06,2022-12-22
352,352,CLM0000352,2022-12-19,UNDER_REVIEW,Fire,6272.02,24085.8,4511.55,25846.27,2022-12-09,2022-12-23
353,353,CLM0000353,2022-12-20,APPROVED,Flood,10816.93,5150.94,796.71,15171.16,2022-12-06,2022-12-23
354,354,CLM0000354,2022-12-21,REJECTED,Theft,13186.13,12685.57,450.25,25421.45,2022-12-09,2022-12-25
355,355,CLM0000355,2022-12-22,CLOSED,Liability,6858.46,6397.85,2916.72,10339.59,2022-12-21,2022-12-22
356,356,CLM0000356,2022-12-23,OPEN,Glass,4220.35,15139.21,4214.25,15145.31,2022-12-08,2022-12-25
357,357,CLM0000357,2022-12-24,UNDER_REVIEW,Windstorm,8050.36,21255.72,2154.64,27151.44,2022-12-16,2022-12-29
358,358,CLM0000358,2022-12-25,APPROVED,Collision,5486.66,10379.72,226.21,15640.17,2022-12-24,2022-12-29
359,359,CLM0000359,2022-12-26,REJECTED,Fire,8427.25,9381.83,1443.01,16366.07,2022-12-14,2022-12-30
360,360,CLM0000360,2022-12-27,CLOSED,Flood,6755.32,13971.5,4126.56,16600.26,2022-12-24,2022-12-28
361,361,CLM0000361,2022-12-28,OPEN,Theft,14626.24,10150.64,3974.49,20802.39,2022-12-18,2023-01-01
362,362,CLM0000362,2022-12-29,UNDER_REVIEW,Liability,14084.23,18996.65,995.29,32085.59,2022-12-17,2023-01-02
363,363,CLM0000363,2022-12-30,APPROVED,Glass,603.82,1453.39,3567.96,-1510.75,2022-12-15,2023-01-03
364,364,CLM0000364,2022-12-31,REJECTED,Windstorm,6854.83,15353.38,2577.53,19630.68,2022-12-21,2023-01-04
365,365,CLM0000365,2023-01-01,CLOSED,Collision,4777.95,10127.39,3082.5,11822.84,2022-12-23,2023-01-05
366,366,CLM0000366,2023-01-02,OPEN,Fire,5045.6,20793.09,2661.7,23176.99,2022-12-24,2023-01-05
367,367,CLM0000367,2023-01-03,UNDER_REVIEW,Flood,12236.23,9524.77,3369.03,18391.97,2022-12-21,2023-01-07
368,368,CLM0000368,2023-01-04,APPROVED,Theft,4615.17,22519.79,4360.5,22774.46,2023-01-04,2023-01-08
369,369,CLM0000369,2023-01-05,REJECTED,Liability,7118.85,24193.23,3914.52,27397.56,2022-12-29,2023-01-10
370,370,CLM0000370,2023-01-06,CLOSED,Glass,770.33,12271.0,2621.16,10420.17,2022-12-25,2023-01-07
371,371,CLM0000371,2023-01-07,OPEN,Windstorm,12324.92,6433.82,2862.85,15895.89,2023-01-04,2023-01-08
372,372,CLM0000372,2023-01-08,UNDER_REVIEW,Collision,284.06,8185.47,757.16,7712.37,2023-01-02,2023-01-11
373,373,CLM0000373,2023-01-09,APPROVED,Fire,7527.29,15481.21,2358.03,20650.47,2023-01-08,2023-01-14
374,374,CLM0000374,2023-01-10,REJECTED,Flood,2071.24,5579.87,1625.25,6025.86,2022-12-26,2023-01-14
375,375,CLM0000375,2023-01-11,CLOSED,Theft,5652.37,23938.79,2298.32,27292.84,2023-01-01,2023-01-15
376,376,CLM0000376,2023-01-12,OPEN,Liability,5314.3,19413.75,3604.62,21123.43,2023-01-04,2023-01-16
377,377,CLM0000377,2023-01-13,UNDER_REVIEW,Glass,7262.7,23954.77,1395.03,29822.44,2023-01-04,2023-01-14
378,378,CLM0000378,2023-01-14,APPROVED,Windstorm,14122.28,24565.38,3855.87,34831.79,2023-01-08,2023-01-19
379,379,CLM0000379,2023-01-15,REJECTED,Collision,10574.82,8267.5,1744.02,17098.3,2023-01-07,2023-01-17
380,380,CLM0000380,2023-01-16,CLOSED,Fire,1828.11,17077.25,1898.47,17006.89,2023-01-04,2023-01-18
381,381,CLM0000381,2023-01-17,OPEN,Flood,14319.13,20213.09,1452.26,33079.96,2023-01-08,2023-01-22
382,382,CLM0000382,2023-01-18,UNDER_REVIEW,Theft,1185.44,23138.24,3279.86,21043.82,2023-01-03,2023-01-19
383,383,CLM0000383,2023-01-19,APPROVED,Liability,3031.02,13695.16,4665.12,12061.06,2023-01-11,2023-01-20
384,384,CLM0000384,2023-01-20,REJECTED,Glass,1638.4,18651.83,1196.41,19093.82,2023-01-19,2023-01-25
385,385,CLM0000385,2023-01-21,CLOSED,Windstorm,13577.76,6028.96,1164.18,18442.54,2023-01-18,2023-01-24
386,386,CLM0000386,2023-01-22,OPEN,Collision,4954.4,12073.9,3405.96,13622.34,2023-01-18,2023-01-22
387,387,CLM0000387,2023-01-23,UNDER_REVIEW,Fire,14467.78,24458.81,789.71,38136.88,2023-01-08,2023-01-26
388,388,CLM0000388,2023-01-24,APPROVED,Flood,9758.08,19019.82,1436.23,27341.67,2023-01-15,2023-01-29
389,389,CLM0000389,2023-01-25,REJECTED,Theft,887.44,19333.76,3261.49,16959.71,2023-01-18,2023-01-29
390,390,CLM0000390,2023-01-26,CLOSED,Liability,11080.3,21333.16,186.49,32226.97,2023-01-21,2023-01-29
391,391,CLM0000391,2023-01-27,OPEN,Glass,13233.67,4806.82,4598.17,13442.32,2023-01-15,2023-01-30
392,392,CLM0000392,2023-01-28,UNDER_REVIEW,Windstorm,2794.67,18850.58,4361.45,17283.8,2023-01-19,2023-01-28
393,393,CLM0000393,2023-01-29,APPROVED,Collision,139.01,14415.07,536.5,14017.58,2023-01-19,2023-01-31
394,394,CLM0000394,2023-01-30,REJECTED,Fire,6815.24,16212.15,2621.59,20405.8,2023-01-26,2023-02-03
395,395,CLM0000395,2023-01-31,CLOSED,Flood,7020.31,5223.88,563.23,11680.96,2023-01-26,2023-02-05
396,396,CLM0000396,2023-02-01,OPEN,Theft,6883.72,6802.99,931.0,12755.71,2023-01-22,2023-02-03
397,397,CLM0000397,2023-02-02,UNDER_REVIEW,Liability,8516.72,19053.43,877.47,26692.68,2023-01-21,2023-02-05
398,398,CLM0000398,2023-02-03,APPROVED,Glass,7729.21,2625.08,3346.28,7008.01,2023-01-29,2023-02-04
399,399,CLM0000399,2023-02-04,REJECTED,Windstorm,7161.81,23427.72,34.15,30555.38,2023-01-23,2023-02-05
400,400,CLM0000400,2023-02-05,CLOSED,Collision,6701.03,7041.36,1648.13,12094.26,2023-02-05,2023-02-07
401,401,CLM0000401,2023-02-06,OPEN,Fire,9805.25,17472.83,310.62,26967.46,2023-02-03,2023-02-09
402,402,CLM0000402,2023-02-07,UNDER_REVIEW,Flood,4602.1,10432.71,2512.6,12522.21,2023-01-29,2023-02-12
403,403,CLM0000403,2023-02-08,APPROVED,Theft,1761.24,22945.19,1475.19,23231.24,2023-02-01,2023-02-09
404,404,CLM0000404,2023-02-09,REJECTED,Liability,14360.41,12215.46,2274.89,24300.98,2023-01-29,2023-02-12
405,405,CLM0000405,2023-02-10,CLOSED,Glass,10529.11,22863.52,3786.75,29605.88,2023-02-04,2023-02-11
406,406,CLM0000406,2023-02-11,OPEN,Windstorm,10205.13,15097.45,3936.85,21365.73,2023-01-28,2023-02-15
407,407,CLM0000407,2023-02-12,UNDER_REVIEW,Collision,10556.49,2413.52,2820.84,10149.17,2023-02-11,2023-02-16
408,408,CLM0000408,2023-02-13,APPROVED,Fire,13543.32,5452.84,2683.3,16312.86,2023-02-08,2023-02-15
409,409,CLM0000409,2023-02-14,REJECTED,Flood,12817.29,11325.09,3401.48,20740.9,2023-01-30,2023-02-14
410,410,CLM0000410,2023-02-15,CLOSED,Theft,13483.34,11414.33,278.18,24619.49,2023-02-11,2023-02-19
411,411,CLM0000411,2023-02-16,OPEN,Liability,6231.37,14315.82,2793.99,17753.2,2023-02-07,2023-02-21
412,412,CLM0000412,2023-02-17,UNDER_REVIEW,Glass,326.56,6734.2,15.08,7045.68,2023-02-11,2023-02-21
413,413,CLM0000413,2023-02-18,APPROVED,Windstorm,1095.44,10880.59,3501.92,8474.11,2023-02-17,2023-02-18
414,414,CLM0000414,2023-02-19,REJECTED,Collision,14792.06,12065.74,1435.45,25422.35,2023-02-14,2023-02-20
415,415,CLM0000415,2023-02-20,CLOSED,Fire,11487.42,24469.17,3229.4,32727.19,2023-02-07,2023-02-22
416,416,CLM0000416,2023-02-21,OPEN,Flood,14892.85,9870.75,4348.1,20415.5,2023-02-09,2023-02-24
417,417,CLM0000417,2023-02-22,UNDER_REVIEW,Theft,1203.75,24121.54,4372.77,20952.52,2023-02-18,2023-02-27
418,418,CLM0000418,2023-02-23,APPROVED,Liability,12904.3,3406.51,4964.23,11346.58,2023-02-11,2023-02-27
419,419,CLM0000419,2023-02-24,REJECTED,Glass,1910.21,24478.75,4174.11,22214.85,2023-02-24,2023-02-26
420,420,CLM0000420,2023-02-25,CLOSED,Windstorm,6945.06,18117.8,2120.64,22942.22,2023-02-13,2023-02-26
421,421,CLM0000421,2023-02-26,OPEN,Collision,3712.68,8980.91,1378.25,11315.34,2023-02-23,2023-02-26
422,422,CLM0000422,2023-02-27,UNDER_REVIEW,Fire,12142.17,10771.39,3830.27,19083.29,2023-02-27,2023-02-28
423,423,CLM0000423,2023-02-28,APPROVED,Flood,3091.22,2971.97,167.88,5895.31,2023-02-27,2023-03-01
424,424,CLM0000424,2023-03-01,REJECTED,Theft,11108.12,10355.5,1171.7,20291.92,2023-02-23,2023-03-01
425,425,CLM0000425,2023-03-02,CLOSED,Liability,2102.03,24840.34,1170.81,25771.56,2023-02-20,2023-03-06
426,426,CLM0000426,2023-03-03,OPEN,Glass,8968.77,16977.03,1603.33,24342.47,2023-02-22,2023-03-04
427,427,CLM0000427,2023-03-04,UNDER_REVIEW,Windstorm,14785.43,13270.65,2067.8,25988.28,2023-02-24,2023-03-04
428,428,CLM0000428,2023-03-05,APPROVED,Collision,8350.77,14995.84,3676.06,19670.55,2023-02-28,2023-03-10
429,429,CLM0000429,2023-03-06,REJECTED,Fire,10181.25,14118.34,234.42,24065.17,2023-02-23,2023-03-11
430,430,CLM0000430,2023-03-07,CLOSED,Flood,10070.14,19752.21,1593.67,28228.68,2023-02-22,2023-03-10
431,431,CLM0000431,2023-03-08,OPEN,Theft,2238.26,9723.27,3772.08,8189.45,2023-02-21,2023-03-09
432,432,CLM0000432,2023-03-09,UNDER_REVIEW,Liability,12740.11,7868.04,3537.88,17070.27,2023-02-23,2023-03-09
433,433,CLM0000433,2023-03-10,APPROVED,Glass,8435.79,24210.76,2786.43,29860.12,2023-03-06,2023-03-13
434,434,CLM0000434,2023-03-11,REJECTED,Windstorm,3642.88,5481.75,3233.53,5891.1,2023-02-25,2023-03-13
435,435,CLM0000435,2023-03-12,CLOSED,Collision,1386.96,18252.33,952.41,18686.88,2023-03-04,2023-03-15
436,436,CLM0000436,2023-03-13,OPEN,Fire,10105.08,15271.59,4368.1,21008.57,2023-03-07,2023-03-17
437,437,CLM0000437,2023-03-14,UNDER_REVIEW,Flood,10864.58,14191.84,2396.97,22659.45,2023-03-04,2023-03-16
438,438,CLM0000438,2023-03-15,APPROVED,Theft,14355.3,875.68,4685.8,10545.18,2023-03-12,2023-03-20
439,439,CLM0000439,2023-03-16,REJECTED,Liability,14993.58,12233.56,1212.97,26014.17,2023-03-10,2023-03-19
440,440,CLM0000440,2023-03-17,CLOSED,Glass,13726.9,14025.94,3877.57,23875.27,2023-03-05,2023-03-20
441,441,CLM0000441,2023-03-18,OPEN,Windstorm,8004.75,9301.86,1307.81,15998.8,2023-03-03,2023-03-21
